#{"t_start": 1639234051.071176, "env_id": null}
r,l,t
-62.734099,60,503.232701
-3.148603,60,505.288457
1.462963,60,507.860772
-61.890554,60,509.913781
28.560846,60,512.515514
20.291322,60,514.57114
-9.923781,60,517.180099
-44.197411,60,518.330713
-3.982477,60,520.957924
42.433449,60,522.983636
-16.014758,60,525.594273
-19.825479,60,527.631019
9.011104,60,530.207055
-107.412236,60,532.273003
-61.898751,60,534.891827
7.67824,60,536.067917
13.677225,60,538.115942
-31.956814,60,540.725611
-5.229491,60,542.805107
41.218735,60,545.450399
10.107098,60,547.520563
10.028326,60,550.127552
32.422964,60,552.205979
-12.856189,60,553.942412
5.253002,60,555.975198
-58.687047,60,558.561098
-45.546171,60,560.618725
-72.771376,60,563.248533
-10.997346,60,565.328768
29.450661,60,567.921837
-50.457918,60,569.957005
-3.814407,60,571.099497
8.414338,60,573.732076
-29.10529,60,575.799941
5.635194,60,578.403558
-31.792028,60,580.425008
-9.444594,60,583.014576
-33.781506,60,585.125013
20.222783,60,587.696202
-66.306709,60,588.844498
48.189253,60,591.43938
-20.089695,60,593.459181
-60.694324,60,596.113952
4.467328,60,598.139508
-44.075545,60,600.733167
24.037382,60,602.765061
13.523745,60,605.490029
23.629815,60,606.64388
6.674146,60,608.663702
-44.120703,60,611.238408
6.0189,60,613.258984
-4.850141,60,615.898064
69.62595,60,617.913894
0.835884,60,620.487805
58.781616,60,622.509809
30.453061,60,624.218684
2.644956,60,626.292744
46.986747,60,628.872224
-14.317353,60,630.903189
-5.584606,60,633.481993
-26.956515,60,635.554861
0.966323,60,638.196846
20.925736,60,640.213041
12.981091,60,641.357489
9.819884,60,643.940364
27.772414,60,645.980354
0.883514,60,648.596828
1.391446,60,650.632392
-7.920358,60,653.224113
21.946678,60,655.264646
-0.48642,60,657.871243
-16.378843,60,659.020255
-84.850918,60,661.616638
22.074038,60,663.636826
-68.627456,60,666.24203
4.305799,60,668.302823
-24.272162,60,670.88066
33.320861,60,672.909569
12.474149,60,675.639155
-9.885147,60,676.78142
1.528081,60,678.86318
-27.100378,60,681.456546
17.949791,60,683.482833
-77.518922,60,686.085772
-3.696931,60,688.102392
2.215341,60,690.775218
-10.579543,60,692.806172
-2.136737,60,694.542404
-13.86975,60,696.590529
21.589065,60,699.168749
7.636225,60,701.239643
22.293112,60,703.819192
27.112758,60,705.845248
3.142753,60,708.425423
54.121693,60,710.514368
-3.792969,60,711.680051
2.368711,60,714.345043
-30.981379,60,716.379263
45.919782,60,718.963376
51.143893,60,721.048702
-1.519403,60,723.64457
44.125602,60,725.692737
32.762221,60,728.294372
-1.324183,60,729.449173
-5.043096,60,732.076581
1.748989,60,734.100562
-3.682497,60,736.711493
-4.137572,60,738.74828
70.944832,60,741.373596
24.032137,60,743.452979
37.358824,60,746.087784
-8.290017,60,747.23685
-10.845651,60,749.273679
17.694006,60,751.888375
5.485817,60,753.98397
28.331887,60,756.612977
-4.550932,60,758.638589
3.006369,60,761.244822
-13.584231,60,763.333708
24.312418,60,765.047802
-6.972378,60,767.115171
16.055412,60,769.723081
9.72201,60,771.791564
41.518327,60,774.457668
35.918871,60,776.511237
27.105431,60,779.104004
4.491926,60,781.159065
38.759965,60,782.31983
28.172196,60,784.983046
6.625345,60,787.064125
-24.691915,60,789.713896
14.255203,60,791.79202
-19.212995,60,794.430512
36.177906,60,796.531082
-28.718669,60,799.154149
9.728191,60,800.312903
-11.798497,60,802.913286
46.574482,60,804.984291
11.502331,60,807.638364
-4.297189,60,809.693407
-46.585641,60,812.275334
11.434561,60,814.342176
5.96288,60,817.050151
-4.031311,60,818.212344
-31.828453,60,820.259089
4.313179,60,822.858592
-2.1573,60,824.933276
0.057528,60,827.594663
-8.760676,60,829.64892
20.018822,60,832.268517
2.247819,60,834.340428
-25.198789,60,836.068255
-6.060758,60,838.16234
45.264885,60,840.779442
-10.252066,60,843.011927
0.69644,60,846.047808
-30.88467,60,848.436791
53.518998,60,851.400771
3.589321,60,853.65644
-31.32895,60,854.940886
20.723448,60,858.041398
-25.976755,60,860.550141
4.926043,60,863.450708
-45.524791,60,865.759716
-0.273151,60,868.373261
-48.86947,60,870.500648
32.847032,60,873.109956
10.089041,60,874.280475
8.843287,60,876.918508
19.328565,60,878.991015
-26.616121,60,881.659496
13.471732,60,883.727539
-1.01502,60,886.361138
17.500747,60,888.404339
-38.809236,60,891.100496
-7.131214,60,892.26176
9.372607,60,894.341909
-39.269417,60,896.965275
39.816375,60,899.027451
-27.984479,60,901.704579
20.506172,60,903.775471
-38.665515,60,906.41985
44.102899,60,908.476378
-25.35196,60,910.202312
-6.034775,60,912.299236
-15.599835,60,914.926921
-35.222737,60,916.98819
17.872961,60,919.603156
-10.040946,60,921.688582
40.251992,60,924.330277
-34.488559,60,926.402337
-3.924252,60,927.593991
-22.546811,60,930.213859
14.409063,60,932.3076
33.843565,60,934.949987
-23.994098,60,937.036269
12.07874,60,939.660066
-3.109997,60,941.710013
-3.177673,60,944.370046
0.488062,60,945.543359
46.299026,60,948.148445
52.552912,60,950.217996
26.239435,60,952.848967
-37.960848,60,954.958895
23.850342,60,957.564721
14.356452,60,959.618301
-3.084121,60,962.225923
2.593935,60,963.396426
34.850648,60,965.529539
53.30485,60,968.135497
25.479683,60,970.181312
20.295676,60,972.785098
63.911083,60,975.085378
24.747142,60,977.700912
43.996903,60,979.760234
16.847493,60,981.461266
27.999086,60,983.534438
22.608368,60,986.23737
9.397125,60,988.298893
10.893351,60,990.922035
18.386355,60,993.030527
14.251568,60,995.713933
-9.745107,60,997.792776
12.581428,60,998.947927
-6.038059,60,1001.566965
7.644108,60,1003.630055
13.983727,60,1006.283459
52.43635,60,1008.342371
1.86713,60,1010.954022
1.570449,60,1013.007122
20.118617,60,1015.642111
-3.946621,60,1016.835052
49.447627,60,1019.439572
17.897986,60,1021.482705
38.289992,60,1024.088442
9.359037,60,1026.123789
18.16434,60,1028.759197
34.050791,60,1030.809586
38.360897,60,1033.449617
-0.606988,60,1034.619013
2.53647,60,1036.680253
20.582475,60,1039.307698
17.24321,60,1041.334463
39.271573,60,1043.928767
-15.670674,60,1045.989789
35.572589,60,1048.608861
-33.93652,60,1050.683199
11.88878,60,1052.386174
13.081228,60,1054.450085
-16.247659,60,1057.067546
25.465405,60,1059.142588
61.778019,60,1061.725431
42.997626,60,1063.762023
-9.148329,60,1066.381668
14.849281,60,1068.416274
-8.595335,60,1069.61481
14.480669,60,1072.208049
51.811868,60,1074.281024
18.168329,60,1076.890743
3.554306,60,1078.93763
-65.719234,60,1081.630248
37.842433,60,1083.683914
16.112024,60,1086.315158
19.452188,60,1087.471449
16.839233,60,1090.11954
11.602755,60,1092.245506
7.540417,60,1094.873863
-13.623575,60,1096.927022
-33.647893,60,1099.549109
15.662149,60,1101.641589
35.647049,60,1104.260303
38.517649,60,1105.433163
16.203187,60,1107.496024
10.645446,60,1110.076883
11.99867,60,1112.138705
-8.188981,60,1114.751529
24.675293,60,1116.801252
15.368999,60,1119.396728
-27.965601,60,1121.430881
4.622524,60,1123.209497
6.818232,60,1125.284411
26.534559,60,1127.876055
15.380973,60,1129.90307
13.70978,60,1132.507622
20.702272,60,1134.585096
5.015997,60,1137.18028
25.48923,60,1139.235071
14.56684,60,1140.389157
48.936414,60,1142.9798
50.201004,60,1145.058201
7.212484,60,1147.664431
5.339069,60,1149.686289
18.651139,60,1152.262929
-28.361055,60,1154.3447
46.481158,60,1156.934255
57.156218,60,1158.085243
31.021409,60,1160.683431
-29.19859,60,1162.729067
42.006352,60,1165.446557
-30.026317,60,1167.467009
-13.078104,60,1170.058707
21.36235,60,1172.068249
7.262469,60,1174.696887
8.980705,60,1175.88108
-32.009966,60,1177.927402
15.742282,60,1180.514973
-26.462618,60,1182.532948
68.086156,60,1185.166109
-16.730031,60,1187.246589
2.276377,60,1189.837482
39.735104,60,1191.881397
10.294665,60,1193.589128
12.677833,60,1195.657778
-60.96079,60,1198.297504
-0.041393,60,1200.348845
13.891759,60,1202.927408
-4.471674,60,1204.978087
30.960129,60,1207.667305
17.12069,60,1209.703906
11.272636,60,1210.857325
-58.354075,60,1213.44774
34.12029,60,1215.500023
-31.629402,60,1218.116032
2.988613,60,1220.132518
35.818087,60,1222.706487
15.668529,60,1224.743533
-26.811518,60,1227.344745
6.461561,60,1228.528268
75.794588,60,1231.124161
28.323671,60,1233.157411
37.281694,60,1235.78516
13.667654,60,1237.833533
14.186629,60,1240.463928
28.482425,60,1242.487322
-21.123256,60,1245.081022
12.949996,60,1246.23396
62.290944,60,1248.259817
66.625802,60,1250.913088
39.31715,60,1252.932592
19.313581,60,1255.539726
29.403954,60,1257.556887
73.432875,60,1260.178875
62.029655,60,1262.182385
14.504975,60,1263.889155
35.270545,60,1265.932015
17.826117,60,1268.525617
-11.325816,60,1270.605945
46.544918,60,1273.192088
34.66139,60,1275.360405
-37.731233,60,1277.969193
21.546243,60,1280.000376
10.572457,60,1281.186008
32.979529,60,1283.793177
19.41014,60,1285.843474
20.134209,60,1288.424048
-17.673331,60,1290.451984
3.639781,60,1293.085895
23.46361,60,1295.157556
15.40163,60,1297.759162
25.545493,60,1298.903285
5.37596,60,1301.547718
13.381637,60,1303.574376
46.015526,60,1306.181089
25.208624,60,1308.186214
17.837468,60,1310.762223
-28.716232,60,1312.833096
20.7543,60,1315.442208
8.073815,60,1316.582154
-26.13395,60,1318.605902
-13.62834,60,1321.189056
1.076385,60,1323.251363
-19.317444,60,1325.874631
29.982489,60,1327.910376
-7.904078,60,1330.501186
58.963265,60,1332.535092
23.04848,60,1334.313446
22.309187,60,1336.359526
-6.446141,60,1338.935873
54.036483,60,1340.98396
41.133294,60,1343.624215
30.016508,60,1345.680622
10.969192,60,1348.280162
5.294395,60,1350.329528
44.821299,60,1351.485587
22.384802,60,1354.118912
6.361187,60,1356.228503
16.700313,60,1358.812847
25.69597,60,1360.849797
31.929977,60,1363.431244
-6.430124,60,1365.558121
6.336598,60,1368.139005
29.55708,60,1369.288011
16.737036,60,1371.87753
-94.245152,60,1373.939102
30.066908,60,1376.623011
24.140849,60,1378.665656
69.680516,60,1381.276726
54.115449,60,1383.302169
43.127274,60,1385.983396
17.637266,60,1387.165551
-15.123168,60,1389.204317
20.710891,60,1391.864716
24.098985,60,1393.930297
27.522343,60,1396.587592
47.364264,60,1398.631767
-2.435058,60,1401.239587
24.849066,60,1403.290645
33.832017,60,1404.988898
0.884279,60,1407.098089
24.043929,60,1409.694291
24.413154,60,1411.749947
16.471074,60,1414.352872
-36.479134,60,1416.453624
-11.728455,60,1419.101535
-15.802281,60,1421.143275
-7.009632,60,1422.301397
35.117444,60,1424.908478
64.468995,60,1426.9581
18.543999,60,1429.595794
11.594965,60,1431.651318
18.451597,60,1434.241082
8.552139,60,1436.305996
13.392972,60,1438.970897
41.366176,60,1440.152597
48.900833,60,1442.799376
19.711827,60,1444.88522
-17.010991,60,1447.529637
-1.570421,60,1449.613569
46.703887,60,1452.221936
0.78715,60,1454.269748
9.878996,60,1456.897427
41.68844,60,1458.05305
51.856071,60,1460.142528
42.60269,60,1462.744901
31.519741,60,1464.78156
35.772322,60,1467.3723
34.79163,60,1469.439222
-27.131785,60,1472.09555
-12.452551,60,1474.132145
-0.767243,60,1475.868021
30.265771,60,1477.92348
26.109374,60,1480.544618
20.926484,60,1482.625354
36.402817,60,1485.24928
15.488253,60,1487.30717
13.425717,60,1489.97221
80.922275,60,1492.081921
7.320271,60,1493.239284
49.035665,60,1495.850881
65.776906,60,1497.889056
21.874292,60,1500.510812
32.817597,60,1502.575474
32.572868,60,1505.189826
79.184713,60,1507.262857
31.733403,60,1509.87349
38.862437,60,1511.043607
33.923409,60,1513.689299
15.831603,60,1515.743047
50.031316,60,1518.346234
37.812077,60,1520.408419
-3.859394,60,1523.047922
8.128265,60,1525.092705
-14.774892,60,1527.68054
3.289739,60,1528.838503
6.772332,60,1530.897651
31.116624,60,1533.513917
24.57305,60,1535.589823
3.792541,60,1538.556367
48.900822,60,1540.806437
43.465893,60,1543.760771
-10.108719,60,1546.043503
1.419171,60,1547.932317
-8.034638,60,1550.162073
36.05989,60,1553.575893
40.593447,60,1555.92339
62.222017,60,1558.961588
58.13354,60,1561.334881
57.845366,60,1564.077611
-33.438751,60,1566.443559
75.587668,60,1567.681527
-20.573626,60,1570.493676
11.801511,60,1572.687132
54.2486,60,1575.866726
-5.891512,60,1578.054795
-1.468969,60,1580.852612
36.043462,60,1583.03942
-6.865697,60,1585.791532
36.95041,60,1587.07516
-28.600487,60,1589.891518
-22.921854,60,1592.058669
18.343045,60,1594.844795
-4.624431,60,1596.960413
47.54207,60,1599.574642
-111.476965,60,1601.631464
-42.109947,60,1604.241894
12.645634,60,1605.407716
-2.865291,60,1607.50762
-8.278791,60,1610.114599
71.881592,60,1612.17667
35.214111,60,1614.769156
2.990561,60,1616.815168
26.31978,60,1619.458981
35.999625,60,1621.529701
9.05025,60,1623.238189
-17.566053,60,1625.30832
38.316085,60,1627.954955
36.865688,60,1630.058321
-24.802432,60,1632.670954
57.031097,60,1634.726125
85.035243,60,1637.34617
51.664598,60,1639.464596
9.703609,60,1640.637673
3.533652,60,1643.249365
53.627287,60,1645.312842
-11.80627,60,1647.919778
28.096718,60,1649.996453
43.060537,60,1652.611979
52.059802,60,1654.674457
-0.36222,60,1657.300333
49.772582,60,1658.469483
42.087706,60,1661.180254
33.556195,60,1663.227589
79.008491,60,1665.846709
14.893351,60,1667.900533
-49.767288,60,1670.545165
13.858949,60,1672.619656
16.350518,60,1675.239351
8.534779,60,1676.401106
22.489619,60,1678.45431
31.629667,60,1681.087489
26.635338,60,1683.153969
20.749946,60,1685.744458
32.112836,60,1687.784978
2.699355,60,1690.451601
48.395367,60,1692.576958
31.611919,60,1694.300798
22.138317,60,1696.371724
52.908386,60,1698.974724
27.272119,60,1701.093482
29.341371,60,1703.738325
54.56487,60,1705.811337
49.046015,60,1708.418654
-1.326709,60,1710.487478
20.808645,60,1711.644514
2.744884,60,1714.291841
18.537755,60,1716.385944
71.824113,60,1718.991296
25.771888,60,1721.054931
-20.516093,60,1723.695592
68.547205,60,1725.767307
32.234289,60,1728.383853
4.734715,60,1729.529074
21.894781,60,1732.16472
12.408025,60,1734.235823
19.651041,60,1736.870318
1.525893,60,1738.905067
64.172237,60,1741.521415
-28.194547,60,1743.560844
-2.637993,60,1746.235404
1.12259,60,1747.39181
60.486183,60,1749.436602
40.00218,60,1752.049611
21.329907,60,1754.100137
68.470812,60,1756.912771
42.55316,60,1758.97564
50.708577,60,1761.590672
57.137289,60,1763.64338
6.319562,60,1765.376817
35.097202,60,1767.446413
31.032401,60,1770.054825
45.891269,60,1772.110879
5.690581,60,1774.706147
52.028805,60,1776.85055
49.356641,60,1779.429335
-22.134085,60,1781.505489
17.319045,60,1782.657889
38.116137,60,1785.308695
-2.953565,60,1787.379597
-15.215806,60,1789.988378
26.650705,60,1792.045081
21.4428,60,1794.65285
67.888653,60,1796.728889
31.005347,60,1799.411469
35.933645,60,1800.593441
51.990194,60,1803.193195
6.457208,60,1805.266587
47.499138,60,1807.925104
35.02799,60,1809.968387
18.208626,60,1812.586035
24.229517,60,1814.621952
-38.182378,60,1817.249706
42.342218,60,1818.519749
4.020824,60,1820.574505
45.688932,60,1823.163559
53.525624,60,1825.215987
56.828425,60,1827.866097
11.648477,60,1829.954546
4.066674,60,1832.58052
39.541503,60,1834.627113
52.059334,60,1836.356281
25.604474,60,1838.386366
28.826393,60,1841.059541
-1.251468,60,1843.107541
72.024052,60,1845.701294
-4.973106,60,1847.753502
23.677168,60,1850.407328
76.540902,60,1852.44245
29.914731,60,1853.588154
-36.431596,60,1856.228334
-19.774327,60,1858.261481
28.450072,60,1860.901989
36.288695,60,1862.959304
26.652019,60,1865.578381
41.639322,60,1867.645722
7.219581,60,1870.261541
-4.06164,60,1871.462617
46.267805,60,1874.181219
-2.88587,60,1876.213201
-39.394982,60,1878.820454
20.288822,60,1880.884939
9.919821,60,1883.53247
41.033228,60,1885.596921
10.974053,60,1888.190592
-0.634257,60,1889.355585
49.438724,60,1891.42938
-31.939549,60,1894.101086
-44.640851,60,1896.221714
53.966743,60,1898.806512
35.035702,60,1900.871866
60.160818,60,1903.511884
62.306235,60,1905.596485
-7.013409,60,1907.302314
60.837048,60,1909.338448
36.064775,60,1911.966208
34.733973,60,1914.059924
68.7115,60,1916.66832
13.850842,60,1918.70431
44.835808,60,1921.318457
19.280902,60,1923.358907
51.903494,60,1924.553772
48.96005,60,1927.187361
-4.144668,60,1929.235016
-21.603741,60,1931.836629
-12.494931,60,1933.883551
25.952863,60,1936.562825
60.607055,60,1938.59837
52.806647,60,1941.208485
65.60139,60,1942.361504
46.231468,60,1945.095282
32.310996,60,1947.145042
44.38908,60,1949.734498
66.973027,60,1951.804816
41.252621,60,1954.397818
-39.519644,60,1956.523466
25.142886,60,1959.138754
33.528097,60,1960.311675
30.501259,60,1962.362054
12.805428,60,1964.956887
45.76122,60,1967.060839
22.951712,60,1969.677583
70.623748,60,1971.748983
54.840244,60,1974.354141
63.456999,60,1976.429265
53.453786,60,1978.156068
46.161895,60,1980.205124
32.427477,60,1982.82863
34.47281,60,1984.873425
5.690601,60,1987.537417
31.281178,60,1989.567405
15.491155,60,1992.239269
26.844015,60,1994.277997
0.302562,60,1995.439788
21.879474,60,1998.060928
44.415821,60,2000.08255
37.041451,60,2002.746368
38.691872,60,2004.776679
23.226079,60,2007.374736
27.442494,60,2009.438173
33.158563,60,2012.019123
24.823691,60,2013.175552
72.927723,60,2015.822393
21.945325,60,2017.862021
-1.129243,60,2020.499223
-5.893763,60,2022.555265
-33.57295,60,2025.143316
19.103339,60,2027.199172
-3.485831,60,2029.832828
10.62178,60,2031.002473
61.955911,60,2033.034867
52.814968,60,2035.627301
36.128371,60,2037.647022
-31.759985,60,2040.262454
48.065168,60,2042.300017
-12.927079,60,2044.892157
44.053848,60,2046.933783
-6.886516,60,2048.627209
-9.28512,60,2050.702387
1.609756,60,2053.37708
13.27452,60,2055.432853
13.036513,60,2057.999193
31.944174,60,2060.020943
53.254882,60,2062.659559
4.309047,60,2064.685554
16.715888,60,2065.853316
67.14889,60,2068.453687
58.337438,60,2070.471045
37.161692,60,2073.123672
-17.303857,60,2075.160782
35.523668,60,2077.79102
45.328203,60,2079.823996
1.484894,60,2082.457608
25.934581,60,2083.606174
63.724906,60,2086.202157
63.987252,60,2088.224779
10.023249,60,2090.810765
44.471574,60,2092.890858
-57.87585,60,2095.508587
27.931715,60,2097.518451
2.346782,60,2100.082021
50.400551,60,2101.22602
57.486364,60,2103.327447
-35.09284,60,2105.915622
26.248975,60,2107.959895
11.531246,60,2110.554498
29.926555,60,2112.588005
24.153186,60,2115.197745
8.751742,60,2117.225864
63.23707,60,2118.920646
50.211234,60,2120.945707
36.212654,60,2123.544172
54.575139,60,2125.630499
74.053812,60,2128.194859
33.273565,60,2130.220081
12.532721,60,2132.808102
70.132622,60,2134.889569
2.018366,60,2136.077773
44.013112,60,2138.663772
27.016923,60,2140.694082
21.620039,60,2143.286828
41.010505,60,2145.346934
37.210062,60,2148.014488
-33.177532,60,2150.053111
16.155874,60,2152.659197
41.67357,60,2153.799165
-19.034401,60,2156.431809
3.40529,60,2158.46312
-41.618944,60,2161.052913
10.49587,60,2163.224032
55.900748,60,2166.038968
34.868793,60,2168.485034
19.280307,60,2171.337829
20.489982,60,2172.65142
25.629129,60,2175.004658
37.089337,60,2177.904344
34.394295,60,2180.345555
27.185807,60,2183.246355
20.314451,60,2185.463057
33.46487,60,2188.267976
38.719693,60,2190.294869
52.330063,60,2192.000144
28.535415,60,2194.036384
12.702513,60,2196.670626
60.968417,60,2198.731421
0.099605,60,2201.321473
43.454246,60,2203.351198
7.88367,60,2205.962967
65.054121,60,2207.978071
17.009427,60,2209.14156
40.379792,60,2211.779997
71.961555,60,2213.837119
-103.998505,60,2216.458469
71.891807,60,2218.499274
28.339719,60,2221.15835
13.909052,60,2223.220631
-16.264956,60,2225.859568
-14.052647,60,2227.007709
55.967663,60,2229.593771
61.971916,60,2231.692386
12.034187,60,2234.28609
10.188269,60,2236.349545
28.464434,60,2238.937203
45.351587,60,2241.027768
47.062217,60,2243.597031
4.695898,60,2244.756528
50.194751,60,2246.812489
49.588958,60,2249.404771
53.860027,60,2251.461044
49.215666,60,2254.059107
64.803666,60,2256.171289
36.618348,60,2258.770223
37.040417,60,2260.832007
71.816505,60,2262.581742
57.005881,60,2264.628948
41.292511,60,2267.248115
23.767773,60,2269.281217
-26.126375,60,2271.893077
-21.000707,60,2273.976985
64.353307,60,2276.615633
20.579957,60,2278.670487
-30.300269,60,2279.820492
19.551174,60,2282.432735
34.390439,60,2284.529548
29.438171,60,2287.135308
-0.476596,60,2289.18158
25.36834,60,2291.849265
59.955875,60,2293.982513
55.012314,60,2296.628026
-64.909628,60,2297.780516
45.043877,60,2300.38231
17.22902,60,2302.443797
51.59099,60,2305.09844
65.024864,60,2307.144181
26.975071,60,2309.734819
7.078936,60,2311.797959
22.344315,60,2314.387784
67.291642,60,2315.609323
2.610388,60,2317.679305
-2.492185,60,2320.2669
-19.619686,60,2322.32387
50.680617,60,2324.922873
18.193033,60,2327.021188
-12.556536,60,2329.602354
32.208942,60,2331.668928
-13.68553,60,2333.374158
45.75106,60,2335.444687
34.442997,60,2338.070599
15.412931,60,2340.120243
18.39477,60,2342.702364
16.414059,60,2344.753428
16.171545,60,2347.464744
31.999472,60,2349.506936
-84.808513,60,2350.654429
32.492217,60,2353.236822
3.351237,60,2355.301722
4.34814,60,2357.97941
14.865768,60,2360.016132
30.408737,60,2362.606784
-5.387347,60,2364.644587
-4.975238,60,2367.25458
-57.079842,60,2368.440624
66.435159,60,2371.033332
71.244773,60,2373.07002
38.865926,60,2375.692379
17.937326,60,2377.727903
1.39406,60,2380.372054
60.369758,60,2382.418496
31.027925,60,2385.015367
11.649008,60,2386.182385
11.003819,60,2388.239121
50.988673,60,2390.895661
