#{"t_start": 1639234051.034442, "env_id": null}
r,l,t
-40.464846,60,692.840568
8.126619,60,694.576932
14.966896,60,696.62499
-45.908162,60,699.203217
1.711584,60,701.274156
38.150469,60,703.853657
37.519154,60,705.879762
20.449988,60,708.459934
1.824463,60,710.548877
-20.315142,60,711.714436
14.641521,60,714.379255
11.747509,60,716.413795
-37.040053,60,718.997906
22.42238,60,721.082652
-18.187232,60,723.679089
-15.477893,60,725.727296
2.149928,60,728.328806
-17.804674,60,729.483677
14.144733,60,732.111111
17.987819,60,734.13504
30.361207,60,736.746026
-44.129364,60,738.782821
-18.55861,60,741.40808
-40.369532,60,743.48752
-6.210723,60,746.122316
42.877683,60,747.271383
-3.370755,60,749.308212
4.617019,60,751.922899
-22.322915,60,754.018309
31.081603,60,756.646261
-29.457459,60,758.67307
-27.648996,60,761.2793
15.093692,60,763.368252
28.472164,60,765.082331
17.992412,60,767.149704
4.400582,60,769.757376
24.671728,60,771.826063
-15.486985,60,774.492168
-25.066499,60,776.545772
-11.38141,60,779.138536
-31.899503,60,781.193591
14.988873,60,782.354341
-33.759115,60,785.017609
35.605054,60,787.086808
14.157735,60,789.748406
31.229597,60,791.826526
-18.099382,60,794.465032
-25.76714,60,796.565638
-14.167682,60,799.188693
-32.508836,60,800.347409
-44.247051,60,802.947793
0.046536,60,805.018732
63.289372,60,807.672909
-13.502559,60,809.727956
13.721549,60,812.30988
7.136876,60,814.376309
13.425774,60,817.08469
-80.854183,60,818.246753
-2.116307,60,820.293608
26.305505,60,822.893097
-4.96331,60,824.967611
2.744314,60,827.629167
23.700731,60,829.683427
19.105318,60,832.302895
-0.012227,60,834.37495
-6.225156,60,836.102767
-32.064194,60,838.196861
14.29462,60,840.813862
26.354746,60,843.04645
5.214344,60,846.082279
34.894753,60,848.469325
10.175816,60,851.435267
-30.970044,60,853.690917
11.543383,60,854.975327
-48.820947,60,858.074014
15.263142,60,860.584575
26.273848,60,863.485222
-33.204194,60,865.794269
13.832716,60,868.407748
-21.239092,60,870.535159
5.532794,60,873.144495
-15.86422,60,874.315021
40.24003,60,876.95233
-11.976191,60,879.025474
38.915504,60,881.694033
16.473656,60,883.762069
12.870909,60,886.395653
6.780042,60,888.438879
26.363121,60,891.135038
41.1393,60,892.296276
-6.585677,60,894.376342
16.561571,60,896.999791
35.426895,60,899.061964
-43.027858,60,901.739106
16.049656,60,903.810012
-29.54041,60,906.454269
42.129762,60,908.510918
-36.220555,60,910.236827
-11.273875,60,912.333681
30.547172,60,914.961457
22.431884,60,917.022401
28.975871,60,919.637686
-25.727807,60,921.722975
-26.931323,60,924.364794
15.730002,60,926.436877
-11.313971,60,927.628503
16.639051,60,930.24836
6.457495,60,932.341571
31.268241,60,934.984407
-14.739469,60,937.061819
-7.06917,60,939.694603
9.775988,60,941.744559
-8.491794,60,944.404554
-23.204752,60,945.577892
13.350896,60,948.18299
-8.504683,60,950.252547
11.979135,60,952.883387
27.525949,60,954.993384
5.269355,60,957.599249
-6.651527,60,959.652843
6.442307,60,962.260465
40.413714,60,963.430517
32.020484,60,965.563744
55.859081,60,968.170008
13.9394,60,970.21582
-2.74218,60,972.819588
67.544164,60,975.119654
7.441296,60,977.735431
18.605544,60,979.794784
12.346865,60,981.495811
-25.086891,60,983.568922
35.65488,60,986.271804
48.038748,60,988.333352
-3.563806,60,990.956572
4.235178,60,993.06502
-60.703105,60,995.74846
7.994699,60,997.826538
16.445965,60,998.982433
19.313465,60,1001.601473
43.292196,60,1003.664592
16.579303,60,1006.317972
-57.718482,60,1008.3769
16.89591,60,1010.988521
3.751869,60,1013.041647
-20.676597,60,1015.676624
-4.336657,60,1016.869601
24.965708,60,1019.474099
62.928008,60,1021.517247
-13.25508,60,1024.122973
-5.323406,60,1026.158317
0.888256,60,1028.793741
39.832525,60,1030.844124
-22.826708,60,1033.483884
24.944277,60,1034.653522
0.693225,60,1036.714796
8.416998,60,1039.342215
15.805983,60,1041.369007
18.925089,60,1043.963164
8.741978,60,1046.024294
23.753796,60,1048.643372
0.934287,60,1050.71774
-15.90718,60,1052.42072
-32.831853,60,1054.484627
19.819868,60,1057.102083
-23.001074,60,1059.176952
-25.974958,60,1061.759947
38.001063,60,1063.796546
50.351805,60,1066.416149
6.3838,60,1068.450753
-17.411086,60,1069.649362
5.530013,60,1072.24256
-5.826104,60,1074.315539
0.070194,60,1076.925195
14.316966,60,1078.97201
-11.510288,60,1081.664782
35.040706,60,1083.718466
19.55665,60,1086.343466
18.303112,60,1087.505975
39.496556,60,1090.154081
-1.399462,60,1092.279906
9.775113,60,1094.908393
2.758336,60,1096.961586
40.653409,60,1099.583559
1.380438,60,1101.676126
27.062458,60,1104.29485
20.639864,60,1105.467706
57.844598,60,1107.530545
21.398852,60,1110.11139
-15.327798,60,1112.173286
30.927277,60,1114.785782
-17.449628,60,1116.834675
40.842842,60,1119.431196
20.579768,60,1121.465379
27.467073,60,1123.244046
-3.094431,60,1125.318899
35.949436,60,1127.910597
3.324903,60,1129.937574
27.407352,60,1132.541956
-26.952155,60,1134.619637
30.602896,60,1137.214809
31.009269,60,1139.269616
28.451023,60,1140.423727
22.467354,60,1143.013492
9.001214,60,1145.092742
42.964344,60,1147.698918
39.242083,60,1149.72079
6.176692,60,1152.297467
27.531182,60,1154.37926
30.701657,60,1156.968793
17.990473,60,1158.119767
38.242986,60,1160.717974
-9.630328,60,1162.763583
10.106964,60,1165.480748
38.33511,60,1167.50154
-8.74406,60,1170.09325
33.511933,60,1172.10275
26.589128,60,1174.731075
-0.395078,60,1175.915622
-8.841302,60,1177.961933
29.298374,60,1180.5495
1.57304,60,1182.567484
19.549809,60,1185.200313
27.793201,60,1187.281117
1.50411,60,1189.872046
34.04857,60,1191.91594
38.112272,60,1193.623646
-21.768699,60,1195.692227
3.165222,60,1198.332001
12.566248,60,1200.383165
-36.234487,60,1202.961962
48.602763,60,1205.01262
37.98331,60,1207.701767
51.003177,60,1209.73838
8.00911,60,1210.891858
-37.374879,60,1213.482269
27.759345,60,1215.534562
-8.773287,60,1218.150564
-31.660658,60,1220.167051
24.0428,60,1222.740993
22.774768,60,1224.778027
44.209163,60,1227.379148
-31.714164,60,1228.562771
-0.492491,60,1231.158676
38.332036,60,1233.191881
3.090203,60,1235.819672
13.067969,60,1237.867939
12.813974,60,1240.498438
-32.981502,60,1242.521829
-38.892648,60,1245.11558
-70.414736,60,1246.26848
38.682387,60,1248.294337
30.476137,60,1250.947599
44.198279,60,1252.967137
-7.769165,60,1255.574231
31.999257,60,1257.59123
22.194569,60,1260.213408
63.629707,60,1262.216977
15.889249,60,1263.923694
25.676926,60,1265.966522
52.126763,60,1268.560139
54.26056,60,1270.640481
-0.452578,60,1273.2266
45.61369,60,1275.39494
-30.489847,60,1278.003727
25.732772,60,1280.034817
8.284945,60,1281.220387
25.804013,60,1283.827681
54.280502,60,1285.877981
24.517683,60,1288.458586
-76.71637,60,1290.486144
32.045549,60,1293.120363
7.098699,60,1295.19139
20.318601,60,1297.793754
43.213053,60,1298.937788
15.265815,60,1301.58226
23.788371,60,1303.608881
-52.554218,60,1306.215611
40.920949,60,1308.220742
23.829451,60,1310.79672
37.164016,60,1312.867644
59.369778,60,1315.476831
-10.538597,60,1316.616648
39.470248,60,1318.640451
3.014576,60,1321.223603
10.143679,60,1323.285864
31.341166,60,1325.909174
58.743177,60,1327.94075
49.548025,60,1330.535706
34.416973,60,1332.569474
10.291977,60,1334.347759
11.885409,60,1336.394028
37.589245,60,1338.970406
-13.845391,60,1341.018496
16.971261,60,1343.658335
-12.681171,60,1345.715132
5.161455,60,1348.314659
51.068296,60,1350.364062
34.505251,60,1351.520078
43.584441,60,1354.152738
55.90613,60,1356.261368
26.731528,60,1358.847371
-38.271465,60,1360.884347
18.586937,60,1363.465752
28.717618,60,1365.592605
51.807536,60,1368.173542
-30.389957,60,1369.32242
-8.235706,60,1371.91187
17.240336,60,1373.973602
35.520946,60,1376.657565
56.381554,60,1378.700171
3.919847,60,1381.31125
70.425786,60,1383.336685
-11.05208,60,1386.017681
-28.343588,60,1387.200055
42.598848,60,1389.238856
38.620292,60,1391.899238
26.92515,60,1393.964805
-4.915343,60,1396.622138
41.283572,60,1398.666311
-104.098311,60,1401.27412
21.485823,60,1403.325159
-7.816036,60,1405.023
-4.387995,60,1407.132611
0.978778,60,1409.728844
-5.466156,60,1411.784469
24.470905,60,1414.387394
-21.578866,60,1416.479953
38.705771,60,1419.136104
-1.53306,60,1421.1778
-13.604368,60,1422.335917
45.62574,60,1424.94296
50.212706,60,1426.992575
45.905425,60,1429.630271
12.168017,60,1431.685866
34.12118,60,1434.275644
39.391348,60,1436.340557
-27.878724,60,1439.005459
67.84006,60,1440.187163
21.285476,60,1442.833943
23.992114,60,1444.919605
-11.599488,60,1447.564174
31.611276,60,1449.648123
6.673646,60,1452.256479
2.566419,60,1454.304306
12.409025,60,1456.931934
69.072193,60,1458.087602
20.007585,60,1460.17708
50.142823,60,1462.779443
57.288921,60,1464.816082
-7.865976,60,1467.406846
24.995882,60,1469.473215
-16.183166,60,1472.130094
28.921929,60,1474.166701
42.686179,60,1475.90236
-9.060592,60,1477.956852
4.868004,60,1480.579046
-19.699429,60,1482.659773
-52.565208,60,1485.283808
43.690446,60,1487.341677
5.60401,60,1490.006747
52.260844,60,1492.116424
16.668392,60,1493.273826
-21.60118,60,1495.88541
-1.80221,60,1497.923593
67.576385,60,1500.545349
-27.962512,60,1502.609994
17.272829,60,1505.224019
17.391725,60,1507.297399
47.248652,60,1509.908014
49.185496,60,1511.078081
30.492445,60,1513.723701
20.957537,60,1515.777568
18.646763,60,1518.380764
54.26366,60,1520.442811
28.921948,60,1523.082411
4.522824,60,1525.126615
-4.715667,60,1527.715093
-17.262452,60,1528.873035
1.064483,60,1530.932201
22.193447,60,1533.54827
25.481561,60,1535.624346
40.471934,60,1538.59011
-19.409813,60,1540.839926
43.45371,60,1543.794675
60.861034,60,1546.077766
13.245251,60,1547.966807
48.878521,60,1550.196256
79.642627,60,1553.60665
17.220257,60,1555.952888
52.137681,60,1558.994379
58.10501,60,1561.369135
50.356659,60,1564.112039
-87.403632,60,1566.477895
41.301294,60,1567.715789
14.464823,60,1570.528269
22.183269,60,1572.721464
43.121387,60,1575.901114
44.429518,60,1578.089086
52.124024,60,1580.886782
8.52827,60,1583.073939
54.520549,60,1585.826152
-3.656401,60,1587.109529
18.983936,60,1589.925912
16.867899,60,1592.092552
51.297696,60,1594.879316
28.123816,60,1596.994821
33.064889,60,1599.609138
29.75847,60,1601.665978
-7.645078,60,1604.276378
68.684169,60,1605.442087
28.223228,60,1607.54205
21.098479,60,1610.149116
2.687961,60,1612.211206
64.960644,60,1614.803687
62.782005,60,1616.849666
10.737778,60,1619.493518
4.385773,60,1621.564237
21.202982,60,1623.272692
22.428056,60,1625.342845
45.566648,60,1627.989433
35.382203,60,1630.092788
42.8707,60,1632.705459
14.981997,60,1634.760634
66.272245,60,1637.380583
-7.668735,60,1639.499099
20.311256,60,1640.67221
42.794974,60,1643.283875
49.628378,60,1645.347326
-21.237151,60,1647.954303
6.037768,60,1650.030744
28.3545,60,1652.646509
16.317987,60,1654.708959
42.966385,60,1657.334851
29.403462,60,1658.503899
5.766882,60,1661.214622
9.332866,60,1663.261939
57.342526,60,1665.881237
56.130803,60,1667.935074
-47.517831,60,1670.579051
22.073494,60,1672.654186
36.922048,60,1675.273918
41.783229,60,1676.435564
-4.067849,60,1678.488869
24.201005,60,1681.121899
45.059047,60,1683.188479
55.765253,60,1685.779028
33.748523,60,1687.818286
49.679403,60,1690.486124
58.409048,60,1692.611479
35.282639,60,1694.335335
-0.431952,60,1696.406239
66.049503,60,1699.009248
30.493021,60,1701.127989
1.583335,60,1703.772882
53.18336,60,1705.845826
-0.456175,60,1708.45318
16.918432,60,1710.521979
59.828866,60,1711.679058
-7.287533,60,1714.326325
84.379761,60,1716.411287
67.694794,60,1719.025781
38.653802,60,1721.089433
33.236303,60,1723.730092
-11.615889,60,1725.801852
-8.052464,60,1728.418368
49.064057,60,1729.563581
-3.233396,60,1732.19923
-21.242634,60,1734.27033
39.601255,60,1736.904823
-22.126934,60,1738.939582
10.410596,60,1741.555934
35.024314,60,1743.595388
-23.328833,60,1746.269921
59.199481,60,1747.426319
39.594993,60,1749.471141
-3.688296,60,1752.084071
39.534221,60,1754.134659
85.354009,60,1756.946684
74.869342,60,1759.010082
66.276307,60,1761.625223
55.992369,60,1763.677949
47.489623,60,1765.411049
23.962368,60,1767.479064
27.351505,60,1770.089355
-1.249451,60,1772.145378
32.478902,60,1774.740644
31.026873,60,1776.885082
31.516515,60,1779.463842
-50.642276,60,1781.540028
6.744529,60,1782.692394
12.075485,60,1785.343193
-25.336233,60,1787.41408
42.126971,60,1790.022942
15.9346,60,1792.079643
57.001558,60,1794.68736
47.174156,60,1796.763451
-69.775013,60,1799.446025
4.827484,60,1800.62798
49.890394,60,1803.227745
33.411358,60,1805.30114
-11.976305,60,1807.959334
29.759519,60,1810.002318
55.857305,60,1812.620562
-50.93604,60,1814.656498
52.492262,60,1817.284222
45.045292,60,1818.553297
-27.196749,60,1820.608952
67.112002,60,1823.198059
31.485963,60,1825.250503
46.345206,60,1827.900658
37.344068,60,1829.989088
27.890046,60,1832.615031
12.036903,60,1834.661642
47.876402,60,1836.390797
44.541217,60,1838.420915
47.064597,60,1841.094084
-26.863042,60,1843.142065
7.806759,60,1845.735812
-52.885346,60,1847.787985
-42.57317,60,1850.441841
30.331684,60,1852.476993
69.089164,60,1853.62267
53.007162,60,1856.262877
-55.245761,60,1858.296016
35.298746,60,1860.936519
52.382171,60,1862.993803
-19.430552,60,1865.612894
18.836258,60,1867.676695
-24.123596,60,1870.295522
36.77619,60,1871.497117
-3.334916,60,1874.215731
-9.936998,60,1876.247721
22.243086,60,1878.854965
46.084448,60,1880.919437
69.196518,60,1883.566844
-33.533374,60,1885.631463
24.856157,60,1888.22508
24.660073,60,1889.389872
52.147262,60,1891.463916
52.565028,60,1894.1356
16.656382,60,1896.241676
4.23053,60,1898.840973
28.924945,60,1900.906118
25.236785,60,1903.546428
42.434454,60,1905.631018
-5.875333,60,1907.336662
-4.887877,60,1909.37293
5.846303,60,1912.000749
21.269861,60,1914.094415
17.92086,60,1916.702835
34.525318,60,1918.738838
16.216828,60,1921.352984
45.185548,60,1923.393396
51.759778,60,1924.588287
27.662524,60,1927.221727
39.120425,60,1929.269523
23.795661,60,1931.871156
49.041261,60,1933.918045
47.026783,60,1936.597358
55.168987,60,1938.632914
-29.012835,60,1941.243014
1.602161,60,1942.396047
50.015463,60,1945.129555
37.50166,60,1947.17957
26.975939,60,1949.769021
48.066588,60,1951.839143
35.818684,60,1954.431905
83.565942,60,1956.556603
2.850796,60,1959.173263
18.210578,60,1960.346203
26.229301,60,1962.396595
59.047309,60,1964.991426
85.071278,60,1967.095378
69.020203,60,1969.712102
-25.469247,60,1971.783528
18.324267,60,1974.38867
31.496949,60,1976.463708
-56.739797,60,1978.190575
20.595784,60,1980.239666
38.588947,60,1982.863164
43.357221,60,1984.907943
55.173815,60,1987.571956
20.639218,60,1989.601934
-26.425528,60,1992.273819
11.949897,60,1994.312526
40.006797,60,1995.474316
59.733245,60,1998.095448
42.814787,60,2000.117081
-103.818535,60,2002.780903
48.378491,60,2004.81121
29.664595,60,2007.409199
35.515446,60,2009.472716
48.941929,60,2012.053669
69.579071,60,2013.210085
5.119367,60,2015.856924
20.180079,60,2017.896542
55.553291,60,2020.53373
34.006361,60,2022.589785
6.54096,60,2025.177851
45.32524,60,2027.233696
7.386231,60,2029.867361
35.177619,60,2031.036985
-2.441436,60,2033.069407
48.39717,60,2035.661822
47.740233,60,2037.681561
43.507005,60,2040.29696
-0.036112,60,2042.334577
22.61372,60,2044.926435
85.306819,60,2046.968302
40.229537,60,2048.661579
60.341957,60,2050.736912
21.78154,60,2053.411616
58.711448,60,2055.467339
6.746352,60,2058.03372
31.798794,60,2060.055479
-7.018043,60,2062.694103
39.584003,60,2064.7201
24.7102,60,2065.887847
-5.482989,60,2068.488209
-9.215162,60,2070.505593
-6.877512,60,2073.158211
61.346834,60,2075.194889
17.23893,60,2077.825537
23.549805,60,2079.858535
-15.848958,60,2082.492142
50.54538,60,2083.640679
-15.649882,60,2086.236677
18.90438,60,2088.259285
46.165543,60,2090.84511
21.755067,60,2092.925362
7.081084,60,2095.543082
69.144668,60,2097.552981
52.297393,60,2100.116532
60.089355,60,2101.260527
57.380416,60,2103.361883
-0.968324,60,2105.950125
57.660516,60,2107.994406
2.172119,60,2110.589017
47.996601,60,2112.622506
21.00994,60,2115.231742
-64.475719,60,2117.260405
14.380003,60,2118.955108
76.927229,60,2120.980214
62.734417,60,2123.578499
-5.011937,60,2125.665052
-32.243017,60,2128.229298
87.770695,60,2130.254624
85.231772,60,2132.84262
11.034627,60,2134.923648
-53.416338,60,2136.112273
3.819146,60,2138.698274
9.432192,60,2140.728606
58.080823,60,2143.321259
14.021279,60,2145.381401
26.667687,60,2148.049021
26.605168,60,2150.08764
43.019929,60,2152.693704
41.078183,60,2153.83371
-1.007113,60,2156.46635
35.328476,60,2158.4976
6.953685,60,2161.087449
5.62539,60,2163.258575
67.010149,60,2166.072449
49.267602,60,2168.505341
31.614208,60,2171.371213
35.14348,60,2172.685915
-19.240181,60,2175.039126
31.996787,60,2177.938828
47.024058,60,2180.379739
30.920466,60,2183.28072
17.972465,60,2185.496831
55.050781,60,2188.302504
63.552333,60,2190.329406
51.99372,60,2192.03461
72.47929,60,2194.070897
53.889069,60,2196.704787
46.462778,60,2198.765767
48.500916,60,2201.355922
51.680336,60,2203.385579
-0.014965,60,2205.997498
26.908939,60,2208.012544
39.738249,60,2209.175707
58.77971,60,2211.814509
-18.258319,60,2213.871577
48.870888,60,2216.493013
-13.90206,60,2218.53376
49.152363,60,2221.192883
54.097963,60,2223.255144
12.793512,60,2225.894092
-30.765205,60,2227.041524
40.00334,60,2229.628309
-4.479888,60,2231.72691
6.567606,60,2234.320603
4.816722,60,2236.384073
14.89526,60,2238.971727
-6.041798,60,2241.062268
23.664824,60,2243.631552
23.490482,60,2244.791068
-13.387765,60,2246.847004
3.127547,60,2249.439307
-24.669553,60,2251.495584
17.214865,60,2254.093004
38.947943,60,2256.205617
57.551076,60,2258.804761
-23.157387,60,2260.866546
6.852573,60,2262.616287
-5.446785,60,2264.663465
27.009771,60,2267.282647
2.3309,60,2269.315724
42.983524,60,2271.927613
15.749319,60,2274.01148
7.982673,60,2276.650158
49.794889,60,2278.705038
-26.615713,60,2279.855004
-14.059235,60,2282.467236
12.840432,60,2284.564086
12.412781,60,2287.169686
-17.378261,60,2289.21612
15.881687,60,2291.883801
-3.045896,60,2294.017031
2.704987,60,2296.662521
-14.11379,60,2297.815039
50.104737,60,2300.416516
14.558696,60,2302.478323
43.103744,60,2305.132945
53.40945,60,2307.178662
30.864644,60,2309.769344
0.780514,60,2311.8325
4.916559,60,2314.422195
22.49555,60,2315.643851
-0.851186,60,2317.712183
41.191158,60,2320.301438
3.735849,60,2322.358381
-33.26847,60,2324.957414
-14.580914,60,2327.055426
28.94643,60,2329.636885
-15.456018,60,2331.703448
19.160227,60,2333.408708
62.424397,60,2335.477484
68.910657,60,2338.105122
35.723558,60,2340.154728
38.53359,60,2342.73689
5.497447,60,2344.787939
-11.631461,60,2347.499255
38.452164,60,2349.541442
33.954014,60,2350.688929
-2.834412,60,2353.271335
26.690724,60,2355.336265
-31.097596,60,2358.013895
64.990823,60,2360.050654
-4.856378,60,2362.641313
37.47889,60,2364.679104
2.387604,60,2367.288946
-18.709362,60,2368.475161
26.662053,60,2371.067748
-9.683589,60,2373.104269
-4.832074,60,2375.726894
4.461557,60,2377.7624
24.691063,60,2380.406591
34.311934,60,2382.453041
54.111721,60,2385.049894
61.957993,60,2386.216915
