#{"t_start": 1639181709.774197, "env_id": null}
r,l,t
40.350002,60,464.860013
43.41269,60,466.93348
43.10737,60,469.631841
39.892967,60,470.811009
42.838252,60,472.859597
42.001758,60,475.532297
42.550336,60,477.597279
38.674248,60,480.315731
45.814741,60,482.385433
40.227861,60,485.040263
42.497321,60,487.095155
36.27947,60,488.923291
43.590455,60,490.973474
36.138265,60,493.661032
42.377099,60,495.712174
35.238612,60,498.389297
44.208504,60,500.462946
34.599001,60,503.139031
39.242829,60,505.218609
40.372354,60,506.411753
41.573015,60,509.149108
38.517443,60,513.474768
39.926113,60,518.523554
39.175599,60,522.667706
37.450662,60,527.981761
40.786088,60,532.362794
42.27492,60,537.545211
43.116191,60,539.899092
41.010398,60,545.066808
42.164812,60,548.549385
32.103041,60,554.014137
37.213859,60,557.805445
36.321716,60,562.453768
41.869321,60,566.528843
35.117489,60,570.756322
46.702294,60,572.77663
37.52531,60,577.089
43.134271,60,582.675301
44.3019,60,586.271084
45.671409,60,591.287364
37.537503,60,595.262027
43.848454,60,600.34185
38.241405,60,604.678211
41.885467,60,608.464224
40.854251,60,612.381818
32.138948,60,617.370612
44.72137,60,621.539581
41.011272,60,626.955478
39.700377,60,631.255368
41.982149,60,636.403252
48.366923,60,640.554731
47.191282,60,642.931359
39.645916,60,648.071213
45.84705,60,652.114063
40.712389,60,657.457673
43.078306,60,661.606215
46.132178,60,666.73639
39.81851,60,670.617554
37.959766,60,675.484602
46.30393,60,677.40956
47.926051,60,681.944783
43.434216,60,685.763509
42.288757,60,690.941734
37.547205,60,694.955927
48.646746,60,700.014408
37.089675,60,703.611321
39.987578,60,708.405761
50.462585,60,710.531601
40.097916,60,714.947532
41.142971,60,720.46954
47.631573,60,723.908229
49.735015,60,728.958481
42.673538,60,732.964021
43.229616,60,738.693124
42.550259,60,742.483862
42.657021,60,746.054079
41.837201,60,750.4083
42.713735,60,755.819463
45.62921,60,759.862441
32.403591,60,765.162939
41.783017,60,769.383858
40.30753,60,774.816846
43.780921,60,778.480208
45.52718,60,780.969077
47.120111,60,786.191789
44.237042,60,790.211844
36.009536,60,796.036895
42.16363,60,799.610912
47.59479,60,804.961707
41.653398,60,808.820098
45.734564,60,813.971097
37.259694,60,816.236993
33.33501,60,821.368592
47.514679,60,825.38811
38.086945,60,830.010821
34.210541,60,834.07748
46.615038,60,839.052605
37.90353,60,843.128717
41.315581,60,847.917958
37.820906,60,849.940285
46.421934,60,853.794304
44.294709,60,859.782447
40.980645,60,863.189919
44.295962,60,868.776826
46.820535,60,872.749926
44.618073,60,877.294115
38.71189,60,881.739897
48.975005,60,885.430506
44.759524,60,889.853838
42.374315,60,895.196051
45.709594,60,899.273573
42.249006,60,903.993815
30.913404,60,908.084882
46.895405,60,913.165522
42.76351,60,916.833078
45.137172,60,919.237942
38.823991,60,924.836462
46.857038,60,928.509728
37.600761,60,934.310297
46.363447,60,938.562212
37.650987,60,943.91426
31.344348,60,947.76891
43.364095,60,953.395829
35.209125,60,956.041935
39.130076,60,961.283823
31.810504,60,965.802853
40.405812,60,970.927582
39.025087,60,975.098256
41.966294,60,980.781566
33.010799,60,984.917524
39.734717,60,990.772904
42.513536,60,993.128473
45.412398,60,997.56438
41.271203,60,1002.480288
47.244477,60,1006.28111
50.013255,60,1012.074425
50.177661,60,1016.213376
45.883515,60,1021.774797
47.420524,60,1025.702693
51.230171,60,1029.35873
41.95031,60,1033.728565
45.995745,60,1039.114741
47.369281,60,1043.731233
45.212275,60,1048.833889
43.115576,60,1053.16288
42.263347,60,1058.606207
43.584826,60,1063.026355
43.471763,60,1065.447823
48.615548,60,1070.711771
44.446117,60,1074.617723
42.600605,60,1079.779116
44.441595,60,1083.804736
40.155117,60,1089.172441
46.138623,60,1093.861021
39.839828,60,1099.46463
47.152443,60,1101.778522
39.983064,60,1107.216756
31.12286,60,1111.283065
38.229334,60,1117.021223
42.397938,60,1120.780581
41.648885,60,1126.274535
34.968724,60,1130.295567
50.613549,60,1135.443882
47.019307,60,1137.841621
47.946315,60,1141.961217
43.60946,60,1147.883464
49.489405,60,1152.162824
42.066194,60,1157.594343
44.004661,60,1161.759507
45.066123,60,1167.396638
39.270944,60,1171.768309
35.740169,60,1175.376882
41.443243,60,1179.383598
37.602183,60,1184.771256
35.98014,60,1188.535234
36.80874,60,1194.193572
44.378523,60,1197.877801
46.842106,60,1203.19997
45.010939,60,1207.31709
39.608644,60,1209.691259
49.913099,60,1215.434059
49.632934,60,1219.656587
45.569737,60,1225.950215
45.801417,60,1229.95477
47.686862,60,1235.46697
37.947196,60,1239.590459
40.339676,60,1245.215649
43.376323,60,1247.7732
47.612127,60,1253.371232
44.517288,60,1258.058046
47.461052,60,1263.343909
41.98111,60,1267.746518
37.23116,60,1273.181948
49.185575,60,1277.536876
47.791212,60,1282.802694
39.627356,60,1285.312732
38.729876,60,1289.767495
36.522791,60,1294.946275
38.884855,60,1299.412582
36.816299,60,1305.064653
46.321874,60,1309.313296
48.759648,60,1314.653698
36.887117,60,1318.435508
48.164962,60,1322.003415
47.78875,60,1325.712783
43.887949,60,1331.164669
43.333418,60,1334.610075
38.254073,60,1341.502487
36.54641,60,1345.570905
47.667739,60,1350.529989
37.940792,60,1354.709886
40.126085,60,1356.892142
48.026832,60,1361.756367
42.464337,60,1366.278089
44.936937,60,1371.316473
46.23175,60,1375.396085
40.63667,60,1380.29861
44.723485,60,1384.701433
44.532146,60,1389.014543
45.787608,60,1391.222886
46.211649,60,1397.179182
43.520327,60,1401.530163
47.863111,60,1407.115865
40.761004,60,1411.135839
44.671196,60,1417.005313
41.098275,60,1421.313128
41.7173,60,1426.663745
47.32786,60,1428.898467
50.689592,60,1432.747921
42.779837,60,1438.872352
40.349124,60,1443.140361
39.951425,60,1447.460363
44.537502,60,1451.777211
48.069571,60,1456.528068
38.915924,60,1460.701763
31.556648,60,1464.247152
48.25179,60,1467.82779
47.635033,60,1473.236467
44.095816,60,1476.692948
40.236911,60,1482.396226
36.101167,60,1486.639913
47.95183,60,1491.088488
43.284793,60,1495.580991
38.940961,60,1497.802115
41.22189,60,1502.897883
40.647191,60,1507.33136
38.669701,60,1512.65723
42.22747,60,1516.810107
41.382706,60,1522.376031
38.871433,60,1526.795545
37.27296,60,1531.696338
44.18371,60,1534.187416
41.530506,60,1539.723509
36.849637,60,1544.205206
38.293078,60,1549.793817
35.81657,60,1553.229659
42.509097,60,1558.727394
48.24426,60,1562.494285
38.323941,60,1567.190748
39.913931,60,1569.73403
42.255403,60,1573.607246
41.812487,60,1579.023912
40.892844,60,1582.37118
45.820912,60,1587.243976
48.132794,60,1591.779713
46.4852,60,1596.403905
38.373554,60,1600.502639
47.118184,60,1604.589023
43.425901,60,1608.757608
46.74861,60,1614.189857
42.371258,60,1617.917689
47.843286,60,1623.646857
40.619711,60,1627.40952
44.692114,60,1632.956092
34.117268,60,1636.669104
47.663705,60,1639.158453
48.554853,60,1644.422951
47.310397,60,1648.313119
48.040628,60,1653.613236
46.439094,60,1657.669071
43.859215,60,1663.348568
39.855839,60,1667.839265
48.958777,60,1672.281451
36.937213,60,1674.713763
45.163227,60,1680.44359
34.344002,60,1684.643936
36.671369,60,1690.028441
41.697208,60,1693.765425
40.992138,60,1699.537211
47.044513,60,1703.609797
40.702278,60,1709.358182
37.448689,60,1711.259521
34.655451,60,1715.075705
47.251739,60,1720.581792
46.258435,60,1724.779111
35.796877,60,1730.185713
47.825817,60,1734.002216
45.357147,60,1739.16446
33.373166,60,1743.689738
29.304253,60,1746.775265
46.677678,60,1750.480135
44.598295,60,1755.817752
46.051823,60,1760.135742
47.743765,60,1765.386138
43.740483,60,1769.663512
42.312848,60,1774.982333
46.857671,60,1779.017215
43.149176,60,1781.55849
48.789018,60,1787.011368
47.970302,60,1790.5914
41.523459,60,1796.42208
41.442133,60,1800.21403
44.286544,60,1805.14907
40.20532,60,1809.291283
31.242852,60,1814.293013
37.716105,60,1816.658301
41.641976,60,1821.096709
37.452129,60,1825.514234
47.55456,60,1831.150645
41.362326,60,1834.797998
37.806468,60,1839.842918
40.000073,60,1843.340087
46.389878,60,1847.967659
39.903768,60,1850.393092
40.258569,60,1853.708504
39.213308,60,1858.557549
40.533087,60,1862.282829
38.773876,60,1867.199353
51.690747,60,1871.238952
46.420534,60,1876.758929
44.613109,60,1880.640395
43.901701,60,1884.435023
37.535443,60,1888.295282
48.872016,60,1893.692112
43.727604,60,1897.58806
47.518614,60,1903.286622
46.527164,60,1907.004275
36.055005,60,1911.711593
43.340223,60,1916.109937
45.376356,60,1918.310614
45.631864,60,1923.614644
35.747689,60,1928.125632
39.115986,60,1933.262175
47.983451,60,1937.22407
46.009071,60,1942.756321
47.694818,60,1946.612382
38.552724,60,1951.256687
44.911905,60,1953.0914
39.073674,60,1958.252921
42.590098,60,1962.038161
44.860822,60,1966.417608
44.822296,60,1970.788866
46.629784,60,1975.894307
45.684023,60,1979.929673
43.752496,60,1984.612886
41.125623,60,1986.64407
42.719011,60,1990.652775
46.996407,60,1995.605074
37.748497,60,2000.023735
43.205387,60,2005.769906
41.892689,60,2009.575596
44.845742,60,2015.098534
47.601022,60,2018.325335
34.192801,60,2021.913524
46.227773,60,2025.986133
38.90004,60,2030.418866
46.815354,60,2034.90573
49.965874,60,2040.148066
42.885724,60,2044.294307
47.809013,60,2049.831168
51.315633,60,2053.797322
43.746634,60,2056.063498
41.471597,60,2061.036871
48.768331,60,2064.640764
47.500935,60,2069.597728
49.709682,60,2073.107597
35.602069,60,2078.712982
44.461295,60,2082.661412
42.130602,60,2087.797967
48.40808,60,2090.057835
48.645646,60,2095.391835
51.159793,60,2099.883657
44.003912,60,2104.711682
47.018925,60,2108.583165
51.169863,60,2113.212645
48.870275,60,2117.026171
47.420181,60,2122.910318
44.145097,60,2125.452625
51.976698,60,2129.237746
45.410738,60,2135.238877
51.983832,60,2139.472138
41.342178,60,2144.656743
42.373689,60,2148.593533
47.313633,60,2153.661883
46.295159,60,2157.551845
50.082986,60,2160.501798
46.799399,60,2164.346543
45.321426,60,2169.142605
46.294523,60,2173.12155
36.773151,60,2177.843149
45.74774,60,2181.82726
50.272357,60,2187.251242
48.137949,60,2191.048461
45.781541,60,2193.031394
41.902938,60,2198.510042
46.311118,60,2202.219863
42.698679,60,2207.5389
39.641208,60,2211.612062
32.622939,60,2217.172142
43.541219,60,2221.432596
38.553834,60,2226.901193
38.976499,60,2229.222219
40.936004,60,2234.002956
41.35605,60,2238.099857
41.798126,60,2243.54679
45.197027,60,2247.676055
46.678755,60,2253.580109
49.195915,60,2257.798198
48.621044,60,2263.057284
49.251343,60,2265.282213
40.485142,60,2269.016294
45.817848,60,2274.653633
38.934398,60,2278.291403
40.095759,60,2284.042211
48.339965,60,2288.133352
47.376425,60,2293.464876
41.396318,60,2296.742093
41.578591,60,2300.187756
39.30177,60,2303.740739
40.134659,60,2308.720934
44.14808,60,2312.874783
49.305242,60,2317.761516
46.361988,60,2321.565219
44.251605,60,2326.73371
41.202472,60,2330.627842
49.351939,60,2332.658941
45.739831,60,2337.562949
42.096509,60,2341.675844
48.115253,60,2346.943421
47.525776,60,2350.796138
36.992212,60,2355.900206
44.863113,60,2359.998788
47.862217,60,2364.670009
50.3099,60,2366.692862
45.633913,60,2371.870181
49.331115,60,2375.469113
39.835671,60,2381.149778
48.54605,60,2385.198796
47.802101,60,2390.892608
41.519338,60,2394.801151
43.965692,60,2400.537046
49.322749,60,2402.906866
31.451544,60,2406.687468
42.587987,60,2411.728096
42.363799,60,2416.212027
50.485476,60,2421.73313
46.722862,60,2426.387546
41.619167,60,2431.887609
37.638937,60,2436.05522
51.395563,60,2439.613635
47.607965,60,2443.830844
46.46112,60,2449.397567
42.221717,60,2453.015639
52.295059,60,2458.851461
49.902974,60,2462.851659
41.87917,60,2467.943616
40.936098,60,2471.863015
48.036379,60,2474.323501
41.27786,60,2479.935523
42.599163,60,2483.699313
46.812745,60,2488.999321
38.75863,60,2493.070395
44.931021,60,2498.224277
44.699635,60,2502.224033
45.068193,60,2507.410345
35.304512,60,2509.863007
46.389508,60,2515.426146
44.137786,60,2519.636224
46.521209,60,2524.832275
45.777531,60,2529.186848
47.589771,60,2535.057362
43.183423,60,2538.99221
46.412968,60,2544.434518
43.997373,60,2547.048799
42.25107,60,2551.313482
44.14085,60,2557.000454
50.10782,60,2561.13993
47.761246,60,2567.136469
41.909905,60,2571.034537
50.834312,60,2576.730548
39.861764,60,2580.973999
45.238691,60,2584.265556
45.313749,60,2588.525657
46.746765,60,2593.85501
47.409877,60,2598.454885
49.60888,60,2603.425601
41.067136,60,2607.356723
47.048458,60,2612.943723
37.514526,60,2616.694279
40.870597,60,2618.797443
40.817904,60,2624.601816
39.858752,60,2628.113579
46.210461,60,2633.974124
36.771607,60,2638.177955
46.488369,60,2643.885561
41.622845,60,2647.897891
47.306137,60,2653.587508
48.864577,60,2655.936434
42.387709,60,2660.785986
47.448033,60,2665.021818
44.707869,60,2670.299192
48.63878,60,2674.755551
44.071557,60,2679.724018
47.952696,60,2683.666002
51.123018,60,2689.394681
38.527407,60,2691.937569
42.098172,60,2696.426448
41.307925,60,2701.289296
50.031434,60,2704.745933
48.942169,60,2709.748023
38.89303,60,2713.84503
40.751928,60,2719.345688
40.687622,60,2723.525958
46.565475,60,2727.041984
44.417846,60,2731.135877
43.073835,60,2735.963728
48.864347,60,2740.218056
38.411813,60,2745.896322
43.896916,60,2749.734076
45.244816,60,2755.205847
46.442263,60,2759.266723
43.41571,60,2761.875107
40.592492,60,2767.409653
42.773704,60,2771.677411
48.747142,60,2777.459819
45.527074,60,2781.683377
48.167221,60,2786.840629
44.338522,60,2790.602094
48.457175,60,2796.044741
44.572537,60,2798.291547
42.747908,60,2803.142577
42.583652,60,2807.710815
48.598815,60,2812.579885
48.067446,60,2816.978259
44.491728,60,2822.246753
42.788313,60,2826.274725
37.864601,60,2831.553921
47.891935,60,2833.942908
44.919395,60,2838.279069
33.672226,60,2843.907442
37.983117,60,2848.125659
46.067913,60,2853.467585
46.640335,60,2857.902587
46.280874,60,2863.660982
39.944587,60,2867.423609
48.511193,60,2870.896008
50.849638,60,2874.910777
45.906752,60,2879.943711
47.609743,60,2883.455546
44.867243,60,2888.905726
47.247545,60,2893.261603
42.756729,60,2898.61337
47.718699,60,2903.058809
45.870705,60,2905.264381
44.467026,60,2910.80127
47.245078,60,2915.058715
46.009432,60,2920.667683
52.175969,60,2924.602658
45.159053,60,2930.157662
49.176438,60,2934.154195
40.547702,60,2939.298293
41.966762,60,2941.448464
51.254707,60,2947.303297
42.823506,60,2951.351364
38.711803,60,2957.146862
43.442136,60,2960.851194
42.217987,60,2965.83685
42.88876,60,2969.94727
44.474962,60,2975.52406
45.425274,60,2977.908948
50.88645,60,2981.598543
48.007645,60,2986.086225
50.120479,60,2990.366599
42.216432,60,2995.493823
45.661278,60,2999.653834
46.617381,60,3004.846256
41.852529,60,3009.188863
44.538511,60,3013.311714
38.479584,60,3017.55377
39.792547,60,3023.087809
41.828551,60,3027.591376
47.598796,60,3033.161186
42.460891,60,3037.230793
48.721923,60,3042.704557
48.916849,60,3046.61355
46.597488,60,3048.86667
39.943751,60,3054.730733
44.528338,60,3058.777436
43.976355,60,3064.560745
45.512499,60,3068.396741
44.152785,60,3074.351177
47.769387,60,3078.563625
48.282581,60,3083.491981
47.499051,60,3086.084688
44.387707,60,3091.610889
43.69827,60,3095.41265
47.167958,60,3100.811171
45.824946,60,3105.073924
41.647899,60,3111.017676
46.21383,60,3115.337263
44.547311,60,3120.942221
47.11309,60,3123.455191
47.8372,60,3127.484505
48.93287,60,3132.810179
50.233916,60,3137.047506
46.853547,60,3142.901774
47.990247,60,3147.019369
46.826861,60,3152.745739
48.656579,60,3156.892205
49.490431,60,3160.173039
47.542193,60,3165.03299
47.222269,60,3170.215185
50.456659,60,3174.684784
50.533162,60,3179.901976
47.811365,60,3184.385211
38.203256,60,3189.398259
46.18001,60,3193.737408
39.549483,60,3196.025928
45.15716,60,3201.245848
48.207909,60,3205.681411
49.427334,60,3211.239824
51.082733,60,3215.834998
41.118053,60,3220.863398
50.022568,60,3224.721542
48.130598,60,3230.458926
48.169726,60,3232.709346
47.641322,60,3238.899881
53.217281,60,3242.716356
49.243037,60,3248.436406
51.294582,60,3252.873737
47.294122,60,3257.986092
44.054789,60,3262.308582
48.689769,60,3267.637055
50.365302,60,3270.246915
44.273637,60,3274.171108
45.672905,60,3279.50451
42.348981,60,3283.595382
43.127949,60,3289.024206
49.570571,60,3293.712461
45.224501,60,3297.262978
50.483823,60,3300.982034
48.615164,60,3303.340073
47.151172,60,3305.858421
45.792186,60,3308.624297
50.109246,60,3310.654356
50.85065,60,3313.42879
44.152916,60,3315.50463
49.417718,60,3318.16289
44.25911,60,3320.243394
50.834069,60,3321.424852
46.917715,60,3324.160733
45.695634,60,3326.251903
46.652879,60,3328.923598
49.446857,60,3330.977018
48.998844,60,3333.717685
46.027098,60,3335.782205
49.999924,60,3338.550652
47.924403,60,3339.732905
47.619156,60,3342.387421
50.569283,60,3344.481069
48.144339,60,3347.148457
49.683998,60,3349.1903
47.273104,60,3351.840082
46.91163,60,3353.892754
47.858852,60,3356.542068
41.649091,60,3357.714196
44.57937,60,3359.735952
46.932023,60,3362.359741
39.747088,60,3364.402592
45.937736,60,3367.089051
40.345092,60,3369.231638
42.145463,60,3371.878107
50.695186,60,3373.916218
45.489641,60,3375.757333
44.445433,60,3377.833342
43.7729,60,3380.494924
43.809397,60,3382.553554
46.333552,60,3385.283124
42.320616,60,3387.371332
36.504784,60,3390.042206
36.203838,60,3392.10619
39.443162,60,3393.310301
46.425112,60,3396.032308
42.314578,60,3398.113159
38.292651,60,3400.802894
47.217819,60,3402.867178
42.456016,60,3405.554112
40.316333,60,3407.701152
47.089541,60,3410.384933
44.558042,60,3411.564267
48.665009,60,3414.248699
49.164759,60,3416.330809
50.366152,60,3418.993492
41.3542,60,3421.024429
51.353772,60,3423.675483
46.12603,60,3425.687916
41.344554,60,3428.404127
50.046747,60,3429.580016
42.892817,60,3431.631629
48.982206,60,3434.306435
39.385433,60,3436.376329
40.108637,60,3439.11792
39.948301,60,3441.166438
40.774993,60,3443.838588
50.11254,60,3445.903271
51.914548,60,3447.745052
45.86034,60,3449.838419
43.786446,60,3452.518428
34.238552,60,3454.62814
42.948159,60,3457.305599
46.25513,60,3459.413122
40.948527,60,3462.075709
50.151446,60,3464.126682
46.589147,60,3465.318373
48.515834,60,3468.016934
49.298185,60,3470.107554
42.293411,60,3472.740169
36.495375,60,3474.755444
48.220403,60,3477.408323
43.343914,60,3479.419406
41.429673,60,3482.077266
44.77389,60,3483.228683
45.472807,60,3485.84281
44.795078,60,3487.890712
44.660925,60,3490.563032
46.212704,60,3492.623573
44.354594,60,3495.295439
41.051458,60,3497.391857
41.132073,60,3500.090252
49.806802,60,3501.310642
46.201842,60,3503.386031
44.120541,60,3506.065163
46.009917,60,3508.143436
43.35778,60,3510.79941
46.338449,60,3512.9165
40.952417,60,3515.655495
50.142754,60,3517.729961
43.597328,60,3519.516859
47.745921,60,3521.559657
43.886732,60,3524.262438
48.108162,60,3526.327009
40.923406,60,3528.983893
49.951483,60,3531.018578
46.234716,60,3533.699498
43.482537,60,3535.768718
47.721096,60,3536.975238
42.524574,60,3539.659575
35.620531,60,3541.719884
47.306752,60,3544.424364
48.813578,60,3546.497246
49.954573,60,3549.168925
50.194477,60,3551.228505
48.406706,60,3553.927695
45.768522,60,3555.115059
45.986734,60,3557.821333
46.703222,60,3559.868451
43.581299,60,3562.531432
47.554404,60,3564.646315
45.786043,60,3567.33989
43.483152,60,3569.381027
50.196304,60,3572.02663
45.853429,60,3573.208829
44.75083,60,3575.299376
44.158094,60,3577.989596
46.349236,60,3580.039027
52.145773,60,3582.70848
48.662672,60,3584.751176
45.260931,60,3587.550893
44.038114,60,3589.803229
48.46757,60,3591.576099
49.534562,60,3593.586472
48.039611,60,3596.271761
46.849205,60,3598.357849
46.032082,60,3601.133087
46.8929,60,3603.417037
42.630128,60,3606.41953
40.377558,60,3608.752214
48.306345,60,3610.064882
45.730301,60,3613.014122
45.729194,60,3615.326946
43.61547,60,3618.396798
48.574315,60,3621.078032
48.668492,60,3624.110805
49.254186,60,3626.462814
46.205929,60,3629.498319
46.217143,60,3630.759136
49.37244,60,3633.621386
46.235837,60,3635.881625
46.906757,60,3638.658275
43.327393,60,3640.716546
43.486784,60,3643.397813
46.656057,60,3645.452617
47.223068,60,3648.16909
46.821194,60,3649.378487
45.59351,60,3651.413396
47.537203,60,3654.117355
49.213945,60,3656.228369
46.587461,60,3659.108206
46.253309,60,3661.259513
47.115451,60,3664.107442
45.076575,60,3666.304472
44.309593,60,3668.256903
47.334558,60,3670.48819
44.85729,60,3673.33942
41.870315,60,3675.537728
49.475586,60,3678.431854
40.392029,60,3680.638825
48.787628,60,3683.498348
45.337803,60,3685.694438
42.674645,60,3686.928373
44.628297,60,3689.614896
45.170187,60,3692.277798
43.211808,60,3694.891859
42.540692,60,3696.940276
46.007695,60,3699.578469
51.075834,60,3701.889047
51.358317,60,3704.559262
46.169717,60,3705.742111
38.165211,60,3708.449868
43.941963,60,3710.510843
42.560572,60,3713.200848
42.677904,60,3715.247621
42.931444,60,3717.900269
45.724385,60,3719.927961
38.301697,60,3722.623125
36.943648,60,3723.811554
47.522028,60,3725.864865
48.719548,60,3728.624635
39.399875,60,3730.661425
46.670333,60,3733.384669
46.695416,60,3735.431568
44.159141,60,3738.129355
45.029938,60,3740.179224
44.396477,60,3741.978971
39.761861,60,3744.071435
44.8639,60,3747.068858
47.776474,60,3749.157303
44.330693,60,3751.82883
43.097671,60,3753.876901
47.411266,60,3756.593812
46.552438,60,3758.669658
44.127297,60,3759.857425
45.32514,60,3762.804106
43.105804,60,3765.01642
48.031936,60,3767.718816
45.521847,60,3769.773059
41.304543,60,3772.418395
46.743672,60,3774.449868
45.912631,60,3777.180837
48.838611,60,3778.354616
48.194981,60,3780.988389
44.603458,60,3783.016689
49.308615,60,3785.747709
43.351561,60,3787.855405
45.333581,60,3790.508603
47.847774,60,3792.554629
42.343092,60,3795.21517
44.86731,60,3796.449239
46.027517,60,3798.518334
46.690572,60,3801.166611
47.357954,60,3803.198317
51.014009,60,3805.883465
44.777177,60,3808.029189
41.193372,60,3810.690994
50.237543,60,3812.740837
38.964491,60,3814.522932
48.455858,60,3816.587905
47.342952,60,3819.298023
47.916774,60,3821.339715
50.448702,60,3824.003103
40.767576,60,3826.053185
40.346276,60,3828.837179
49.779495,60,3830.883091
47.092349,60,3832.054814
42.170324,60,3834.693068
42.272282,60,3836.722327
41.107008,60,3839.406875
43.004495,60,3841.435958
38.174432,60,3844.056471
49.493085,60,3846.067029
49.478694,60,3848.72145
41.337267,60,3849.947013
39.553173,60,3852.616134
44.870737,60,3854.670805
43.681382,60,3857.388562
48.848218,60,3859.43376
49.965024,60,3862.145182
44.225722,60,3864.197539
45.559525,60,3866.874346
47.592066,60,3868.06702
42.487077,60,3870.118861
46.98411,60,3872.855783
43.701507,60,3874.91091
49.457591,60,3877.608723
43.896119,60,3879.663991
50.139365,60,3882.362509
47.53687,60,3884.413
48.07782,60,3886.21166
49.618625,60,3888.273714
46.574113,60,3890.938379
41.545353,60,3893.019511
47.058883,60,3895.64741
47.788734,60,3897.688662
46.908339,60,3900.318359
43.115757,60,3902.789714
50.950854,60,3904.405219
49.405084,60,3908.456884
50.54992,60,3910.932138
50.315392,60,3913.64922
50.66061,60,3915.700299
47.351712,60,3918.39712
49.490743,60,3920.448359
46.741179,60,3923.111623
51.58954,60,3924.372971
53.580366,60,3927.091731
50.140265,60,3929.159866
52.707943,60,3931.811935
42.670562,60,3933.865596
50.772502,60,3936.582851
44.016121,60,3938.646983
42.020049,60,3941.310028
41.747387,60,3942.481216
49.756371,60,3944.561367
46.69273,60,3947.264257
50.007537,60,3949.318196
48.962954,60,3951.947806
51.802148,60,3953.976642
50.799281,60,3956.7252
43.252512,60,3958.790005
50.025123,60,3960.577946
51.092597,60,3962.618589
50.536282,60,3965.273065
48.476337,60,3967.384774
46.867628,60,3970.04384
44.205175,60,3972.079888
50.005473,60,3974.73409
50.416536,60,3976.838286
50.004386,60,3978.03739
45.729049,60,3980.700537
49.687817,60,3982.762874
44.654988,60,3985.442259
49.282823,60,3987.557746
49.782862,60,3990.242705
