#{"t_start": 1639181709.7602592, "env_id": null}
r,l,t
42.013178,60,1029.371299
47.378148,60,1033.741575
47.99122,60,1039.127703
43.877146,60,1043.744267
44.20743,60,1048.846879
47.700131,60,1053.173974
45.733031,60,1058.619185
49.788012,60,1063.039378
36.232578,60,1065.460701
47.312555,60,1070.724775
31.28603,60,1074.630767
48.42044,60,1079.792132
46.04042,60,1083.817717
47.846292,60,1089.185384
43.477134,60,1093.873743
38.035928,60,1099.477397
45.611332,60,1101.791331
46.939172,60,1107.229772
43.035163,60,1111.296005
44.980248,60,1117.034195
33.524443,60,1120.793109
46.22562,60,1126.287526
33.202657,60,1130.308581
45.049133,60,1135.456711
41.108687,60,1137.854545
48.881124,60,1141.971583
44.302105,60,1147.893802
49.16174,60,1152.171992
45.902221,60,1157.60641
50.502124,60,1161.772528
43.304498,60,1167.409641
42.957591,60,1171.780646
45.245088,60,1175.386989
47.015368,60,1179.396544
40.465638,60,1184.78428
50.468266,60,1188.548242
47.631829,60,1194.205941
35.702811,60,1197.890793
40.697969,60,1203.212318
46.098956,60,1207.330107
47.808449,60,1209.701734
44.27731,60,1215.447033
47.972289,60,1219.669583
50.058725,60,1225.96165
48.086815,60,1229.96686
48.203619,60,1235.479364
50.67121,60,1239.599835
49.536384,60,1245.224543
41.614823,60,1247.785997
48.874543,60,1253.384194
41.421074,60,1258.070494
50.744498,60,1263.356923
46.3374,60,1267.75953
48.950002,60,1273.194915
43.954759,60,1277.54982
48.326222,60,1282.815496
39.522812,60,1285.323253
44.913551,60,1289.780477
41.12181,60,1294.958862
36.750236,60,1299.425575
45.109204,60,1305.077678
33.574624,60,1309.322529
46.390963,60,1314.666718
45.809129,60,1318.447727
39.06552,60,1322.014527
47.553333,60,1325.72522
40.30609,60,1331.177684
43.635056,60,1334.623068
48.739015,60,1341.515231
41.809845,60,1345.583355
40.718015,60,1350.542984
45.870451,60,1354.722672
35.375322,60,1356.905144
48.617039,60,1361.760904
44.427674,60,1366.289922
43.512199,60,1371.329323
35.944594,60,1375.408119
50.136249,60,1380.310735
39.881669,60,1384.714451
44.263827,60,1389.027429
35.81511,60,1391.235867
45.812698,60,1397.192189
40.518731,60,1401.543061
46.750694,60,1407.128884
43.486968,60,1411.148812
40.621521,60,1417.017665
47.698853,60,1421.325738
47.319708,60,1426.676271
39.110501,60,1428.91145
47.414614,60,1432.758043
46.095965,60,1438.885286
40.273926,60,1443.153287
32.410473,60,1447.473406
43.661513,60,1451.79021
45.170327,60,1456.539597
44.543337,60,1460.714474
45.809895,60,1464.260104
47.655317,60,1467.835676
39.243894,60,1473.249232
40.814567,60,1476.705986
41.954116,60,1482.409269
37.831255,60,1486.651915
45.979615,60,1491.098878
34.42029,60,1495.593853
40.787546,60,1497.815087
41.87307,60,1502.910716
42.599018,60,1507.342645
42.105072,60,1512.670179
44.820553,60,1516.823089
41.185327,60,1522.387953
40.711248,60,1526.808059
37.175687,60,1531.705412
38.085345,60,1534.200413
44.298967,60,1539.73645
39.790461,60,1544.217802
43.157964,60,1549.806554
39.347741,60,1553.2425
43.086564,60,1558.739475
40.626801,60,1562.507285
42.110986,60,1567.201725
41.82881,60,1569.742678
30.629553,60,1573.620138
43.393006,60,1579.036944
47.180784,60,1582.383963
47.086434,60,1587.256926
45.439285,60,1591.787527
38.997407,60,1596.416695
38.988584,60,1600.513278
45.816683,60,1604.602009
39.514584,60,1608.77057
42.076412,60,1614.20285
49.961972,60,1617.928851
45.644435,60,1623.659815
43.618639,60,1627.422441
45.744676,60,1632.968692
47.17742,60,1636.682113
42.569357,60,1639.171318
37.229625,60,1644.433954
44.879343,60,1648.325889
47.826336,60,1653.626167
47.720519,60,1657.681859
45.904245,60,1663.35937
47.488763,60,1667.851803
37.058157,60,1672.292018
49.778529,60,1674.725503
40.028798,60,1680.456588
44.943987,60,1684.656932
44.070429,60,1690.041435
39.491857,60,1693.778424
39.432737,60,1699.550232
46.411949,60,1703.622599
36.78481,60,1709.371196
48.104339,60,1711.272563
47.24342,60,1715.088596
50.192399,60,1720.594448
41.142421,60,1724.78887
51.71982,60,1730.198679
38.880643,60,1734.015189
43.605746,60,1739.177381
46.752428,60,1743.70254
47.241408,60,1746.78827
45.254699,60,1750.493178
49.089399,60,1755.830374
48.430113,60,1760.148674
44.912658,60,1765.399072
44.952128,60,1769.670361
46.315039,60,1774.992562
37.960733,60,1779.027072
44.291378,60,1781.571133
48.582635,60,1787.0243
39.057062,60,1790.602368
37.369881,60,1796.435058
48.992729,60,1800.227018
50.650037,60,1805.162097
44.932473,60,1809.304246
43.846414,60,1814.306017
43.782602,60,1816.67131
43.558863,60,1821.108192
49.135353,60,1825.527179
45.801967,60,1831.163559
50.040686,60,1834.810283
45.711094,60,1839.85598
45.293677,60,1843.353061
36.938315,60,1847.98058
39.51043,60,1850.406072
33.677066,60,1853.721037
47.441399,60,1858.570544
43.692973,60,1862.295796
49.649984,60,1867.212167
50.890385,60,1871.251988
48.175327,60,1876.77194
45.911501,60,1880.653417
34.336356,60,1884.446356
44.587044,60,1888.308297
47.073129,60,1893.70363
42.835292,60,1897.601044
44.659847,60,1903.299041
40.629584,60,1907.016828
36.209744,60,1911.724415
38.610654,60,1916.122878
38.888301,60,1918.322498
44.264091,60,1923.627669
45.615031,60,1928.138635
48.33718,60,1933.274749
48.669049,60,1937.23703
42.750071,60,1942.769194
45.125847,60,1946.625447
44.607716,60,1951.269671
48.288914,60,1953.104436
46.846791,60,1958.265573
39.936245,60,1962.051003
45.059042,60,1966.427933
47.321132,60,1970.800137
39.856887,60,1975.907362
49.602699,60,1979.942693
40.934949,60,1984.625882
44.680763,60,1986.65699
33.098716,60,1990.665635
46.637701,60,1995.617929
42.127406,60,2000.036625
48.422745,60,2005.780071
34.590808,60,2009.588582
40.044951,60,2015.111191
41.295942,60,2018.335997
41.45275,60,2021.909856
44.655015,60,2025.999106
44.7697,60,2030.431807
48.127837,60,2034.918766
43.578643,60,2040.158292
51.095811,60,2044.307319
45.287618,60,2049.844147
46.587485,60,2053.810343
47.163693,60,2056.076378
46.64354,60,2061.049905
46.878925,60,2064.653721
43.992058,60,2069.60774
49.008293,60,2073.120626
44.740531,60,2078.725853
45.490293,60,2082.674395
40.914605,60,2087.810414
48.420116,60,2090.067409
50.086977,60,2095.403054
47.322901,60,2099.896694
47.271788,60,2104.72465
49.704154,60,2108.592845
46.286258,60,2113.225663
38.319669,60,2117.038629
48.984976,60,2122.922217
41.393163,60,2125.465639
46.029987,60,2129.250751
47.170882,60,2135.251746
43.917487,60,2139.485159
30.391808,60,2144.66973
43.797935,60,2148.606316
44.910038,60,2153.674691
46.090164,60,2157.564604
46.878057,60,2160.514787
48.605309,60,2164.359554
35.903962,60,2169.155465
38.995997,60,2173.134549
45.350997,60,2177.856134
36.047226,60,2181.840238
46.775532,60,2187.264097
47.676567,60,2191.061446
44.772449,60,2193.043693
43.306275,60,2198.521365
42.698531,60,2202.232584
45.514224,60,2207.542866
40.537467,60,2211.625044
41.02023,60,2217.181617
47.627591,60,2221.445376
40.908443,60,2226.913828
44.105739,60,2229.235087
42.573696,60,2234.015907
42.573381,60,2238.107252
44.265626,60,2243.559661
42.491431,60,2247.686018
47.838849,60,2253.593058
40.433011,60,2257.811162
36.228495,60,2263.070131
40.806807,60,2265.293877
46.603464,60,2269.027833
39.331258,60,2274.666625
46.075034,60,2278.300227
47.735002,60,2284.053599
36.578198,60,2288.146347
42.510634,60,2293.474546
49.382846,60,2296.754225
45.854378,60,2300.200726
48.508833,60,2303.752882
41.220078,60,2308.733015
47.724706,60,2312.886515
44.151999,60,2317.774339
46.118037,60,2321.578226
49.775235,60,2326.746657
43.68144,60,2330.637991
48.623222,60,2332.671792
45.349784,60,2337.575892
40.780719,60,2341.686896
47.476012,60,2346.955653
45.401551,60,2350.808938
38.127292,60,2355.913175
50.797275,60,2360.01097
50.124186,60,2364.683017
46.522307,60,2366.705825
42.56693,60,2371.883203
44.932388,60,2375.482121
43.062922,60,2381.162326
44.196724,60,2385.211725
48.59458,60,2390.902271
37.292883,60,2394.814155
50.3844,60,2400.549946
46.455308,60,2402.919871
41.256439,60,2406.69928
49.976888,60,2411.741024
48.000571,60,2416.224735
51.025351,60,2421.746085
43.939512,60,2426.400572
49.319542,60,2431.900613
43.096527,60,2436.067865
40.41901,60,2439.626662
48.846653,60,2443.843485
42.560355,60,2449.410568
42.718778,60,2453.028646
38.84655,60,2458.855
48.025159,60,2462.864634
46.435999,60,2467.956406
44.707239,60,2471.875924
45.332373,60,2474.335164
43.918585,60,2479.948328
46.518825,60,2483.712322
46.442319,60,2489.011583
45.218341,60,2493.083298
40.321976,60,2498.236917
44.580999,60,2502.237045
43.304482,60,2507.423345
46.854526,60,2509.876083
39.690686,60,2515.43804
45.60691,60,2519.648962
49.099614,60,2524.842221
46.484875,60,2529.199809
47.94853,60,2535.070339
46.815781,60,2539.005199
44.428783,60,2544.445248
45.528449,60,2547.061787
46.554637,60,2551.325655
45.182381,60,2557.013387
43.911505,60,2561.152681
49.574967,60,2567.148922
41.801433,60,2571.045112
40.762021,60,2576.743511
44.088369,60,2580.981561
36.603673,60,2584.27859
40.076148,60,2588.538245
43.459199,60,2593.868047
40.965386,60,2598.467874
38.296104,60,2603.438577
44.299304,60,2607.367993
43.674155,60,2612.956663
40.556645,60,2616.707246
41.409828,60,2618.810349
45.881902,60,2624.614797
44.229956,60,2628.124309
43.61869,60,2633.987089
47.20997,60,2638.190974
43.268803,60,2643.896319
46.230824,60,2647.910823
43.293865,60,2653.600433
46.68165,60,2655.949406
48.053483,60,2660.798934
51.481055,60,2665.034837
38.150974,60,2670.311082
44.351442,60,2674.768521
51.614571,60,2679.73351
41.269463,60,2683.678998
48.039278,60,2689.404291
47.320233,60,2691.950565
45.163839,60,2696.43941
46.49303,60,2701.30225
50.925343,60,2704.758993
37.874439,60,2709.760971
45.381818,60,2713.854029
42.851052,60,2719.357288
44.782166,60,2723.53795
39.371955,60,2727.055038
45.129642,60,2731.143893
47.657267,60,2735.976656
47.509216,60,2740.23104
48.306327,60,2745.904422
43.287252,60,2749.747034
49.429734,60,2755.2188
42.686483,60,2759.277884
43.81162,60,2761.888139
47.660055,60,2767.422519
42.943913,60,2771.690356
40.254042,60,2777.472817
42.605003,60,2781.696036
45.466059,60,2786.852239
43.160789,60,2790.614389
44.32358,60,2796.057355
35.461087,60,2798.304209
48.276472,60,2803.153022
43.353485,60,2807.71969
47.608416,60,2812.587712
46.476485,60,2816.990036
41.780869,60,2822.255634
44.503156,60,2826.286822
42.563465,60,2831.566931
45.134874,60,2833.955886
46.749436,60,2838.292095
47.077408,60,2843.917644
50.912925,60,2848.138599
44.591294,60,2853.47832
34.23771,60,2857.914899
50.335536,60,2863.673989
39.900749,60,2867.43593
48.781107,60,2870.908799
45.499304,60,2874.923734
45.597807,60,2879.954834
44.04094,60,2883.468294
36.571274,60,2888.91874
49.636711,60,2893.273659
45.65184,60,2898.625966
50.883899,60,2903.071812
42.342179,60,2905.277308
49.071768,60,2910.814312
48.876753,60,2915.069003
49.456488,60,2920.68022
45.884855,60,2924.614454
46.834142,60,2930.168863
41.202398,60,2934.162291
41.071467,60,2939.311376
48.666301,60,2941.461379
52.571217,60,2947.316363
46.771708,60,2951.364191
43.925566,60,2957.156891
37.67915,60,2960.864191
38.164782,60,2965.849689
45.2273,60,2969.960297
48.11637,60,2975.534837
46.04489,60,2977.921928
47.274934,60,2981.611495
43.14746,60,2986.09921
44.234791,60,2990.37961
48.602296,60,2995.506592
50.662696,60,2999.666811
41.077121,60,3004.859259
46.07899,60,3009.199032
47.048588,60,3013.324695
48.301255,60,3017.566488
43.854451,60,3023.095233
39.958688,60,3027.603857
47.012491,60,3033.174236
40.609781,60,3037.243793
43.094232,60,3042.715733
45.589471,60,3046.62656
44.167421,60,3048.879668
46.597611,60,3054.743694
44.686523,60,3058.790036
46.970259,60,3064.573725
45.435236,60,3068.409753
37.279502,60,3074.363302
45.935504,60,3078.576618
44.758789,60,3083.50213
40.521252,60,3086.097311
44.634774,60,3091.623748
48.656861,60,3095.425258
45.85741,60,3100.824165
45.149675,60,3105.084093
43.686513,60,3111.030577
36.469766,60,3115.350338
48.510992,60,3120.954753
42.475917,60,3123.468198
49.260143,60,3127.495522
51.877492,60,3132.822931
43.055265,60,3137.060451
44.876565,60,3142.91421
48.56823,60,3147.031912
45.214737,60,3152.75559
48.484579,60,3156.905239
49.713753,60,3160.185965
43.234017,60,3165.04459
52.704097,60,3170.228211
46.550505,60,3174.69771
49.250277,60,3179.915065
47.611904,60,3184.398215
50.493609,60,3189.411166
51.039641,60,3193.749434
47.750691,60,3196.038906
47.629107,60,3201.258877
46.676975,60,3205.694414
49.436551,60,3211.250608
49.743102,60,3215.847668
47.503442,60,3220.876376
50.96604,60,3224.734525
46.26455,60,3230.470277
46.427231,60,3232.722335
46.167771,60,3238.912936
48.133142,60,3242.729318
45.934081,60,3248.448268
50.076269,60,3252.886528
45.375844,60,3257.997968
40.711401,60,3262.32148
46.471531,60,3267.650016
48.229022,60,3270.259917
45.825872,60,3274.182284
49.735618,60,3279.517175
47.26581,60,3283.605742
46.697165,60,3289.036793
47.466712,60,3293.725183
38.402191,60,3297.276067
46.738294,60,3300.994856
47.385989,60,3303.353001
44.01448,60,3305.871457
49.706371,60,3308.637371
44.392375,60,3310.667391
44.55772,60,3313.44186
42.958898,60,3315.517706
44.32901,60,3318.17598
45.199497,60,3320.256478
46.415154,60,3321.437929
44.168778,60,3324.173711
47.278352,60,3326.264787
49.118365,60,3328.93667
46.847708,60,3330.99005
44.022214,60,3333.730722
41.702028,60,3335.795278
45.991684,60,3338.5637
49.404703,60,3339.745986
40.933956,60,3342.400439
47.494282,60,3344.493818
48.861544,60,3347.161527
51.440658,60,3349.203352
46.814884,60,3351.853173
48.276581,60,3353.905827
48.03522,60,3356.555127
35.467,60,3357.727288
49.082725,60,3359.748978
44.704517,60,3362.372829
41.790206,60,3364.415673
42.033747,60,3367.101991
46.957177,60,3369.244699
42.271171,60,3371.891162
45.46712,60,3373.9293
47.269478,60,3375.770416
43.045866,60,3377.846412
45.985546,60,3380.507996
40.893285,60,3382.566568
43.364837,60,3385.296194
43.509169,60,3387.384397
37.961049,60,3390.054896
47.407749,60,3392.11925
41.805172,60,3393.322561
38.927115,60,3396.045349
41.483377,60,3398.126183
48.841199,60,3400.815911
39.009256,60,3402.88025
42.770766,60,3405.567165
42.785238,60,3407.714211
44.77031,60,3410.397969
42.868271,60,3411.577329
46.079025,60,3414.26168
47.659895,60,3416.343763
47.543353,60,3419.006562
42.697621,60,3421.037499
46.192788,60,3423.688569
42.308446,60,3425.700959
45.755736,60,3428.41716
38.422482,60,3429.593048
46.210268,60,3431.644701
51.004676,60,3434.319503
49.272414,60,3436.389394
43.263801,60,3439.130977
45.964857,60,3441.179511
43.238417,60,3443.851667
41.43571,60,3445.91627
38.361135,60,3447.758062
52.062337,60,3449.851485
43.785179,60,3452.531498
45.187813,60,3454.641175
43.395118,60,3457.31862
43.252223,60,3459.426207
50.025753,60,3462.088762
47.481719,60,3464.139766
49.000321,60,3465.331445
43.02559,60,3468.029979
48.237316,60,3470.120581
48.406799,60,3472.753205
48.41425,60,3474.768518
40.452239,60,3477.421355
43.203343,60,3479.432441
46.241263,60,3482.090336
50.950488,60,3483.241755
48.15575,60,3485.8559
44.042396,60,3487.903777
41.506931,60,3490.576119
46.742317,60,3492.636643
50.828038,60,3495.3085
46.737652,60,3497.404923
48.047724,60,3500.103306
47.648426,60,3501.323603
45.804748,60,3503.3991
39.337372,60,3506.078218
47.450368,60,3508.15652
46.613865,60,3510.812435
46.656195,60,3512.928958
47.30942,60,3515.668579
49.196841,60,3517.743045
49.274239,60,3519.529853
43.375301,60,3521.572692
43.015977,60,3524.275482
47.489851,60,3526.33958
50.028588,60,3528.996955
48.855083,60,3531.031651
45.2735,60,3533.712512
44.534008,60,3535.781643
52.308114,60,3536.988265
46.347948,60,3539.672637
44.048419,60,3541.732953
48.431763,60,3544.437433
48.669738,60,3546.510312
43.993965,60,3549.181888
39.271667,60,3551.241581
47.121289,60,3553.940776
49.150065,60,3555.128122
40.533031,60,3557.834397
44.619501,60,3559.881482
44.828534,60,3562.544404
43.840328,60,3564.659228
46.225592,60,3567.35284
40.197341,60,3569.394105
48.033858,60,3572.039673
46.606003,60,3573.221905
41.677436,60,3575.312434
49.630043,60,3578.002671
42.989501,60,3580.052069
46.869734,60,3582.721506
48.811676,60,3584.764154
44.230203,60,3587.563951
43.247802,60,3589.81628
45.485087,60,3591.589137
46.74481,60,3593.599539
46.849038,60,3596.284829
47.708307,60,3598.370878
49.694351,60,3601.146069
44.410237,60,3603.430054
48.833786,60,3606.43259
45.19489,60,3608.765297
47.446491,60,3610.0777
48.140169,60,3613.027146
47.25115,60,3615.340013
46.79563,60,3618.409689
45.443449,60,3621.090172
48.060078,60,3624.123654
50.321364,60,3626.475813
44.944013,60,3629.511373
46.954108,60,3630.771856
47.712557,60,3633.63437
50.27291,60,3635.894623
40.813126,60,3638.671318
44.740229,60,3640.729621
46.878856,60,3643.410899
44.194871,60,3645.465708
49.726584,60,3648.182107
48.510764,60,3649.391548
46.299532,60,3651.42642
43.445591,60,3654.130035
50.488221,60,3656.241058
43.970529,60,3659.12118
46.938718,60,3661.272491
46.14113,60,3664.120399
44.089178,60,3666.31745
46.894665,60,3668.269912
47.335662,60,3670.501143
46.056473,60,3673.352459
44.009475,60,3675.550674
45.339625,60,3678.444887
42.665297,60,3680.651701
47.160041,60,3683.511396
46.957729,60,3685.707485
47.014849,60,3686.941169
47.468087,60,3689.627937
45.307864,60,3692.290876
48.872588,60,3694.904944
43.205267,60,3696.953329
49.861219,60,3699.591566
49.228739,60,3701.902086
51.137151,60,3704.572356
45.482623,60,3705.75519
49.343851,60,3708.462928
44.80406,60,3710.523871
42.207068,60,3713.213886
42.899632,60,3715.260652
45.867394,60,3717.913324
41.027853,60,3719.941036
46.324636,60,3722.636148
40.533001,60,3723.824629
39.948102,60,3725.877859
44.688649,60,3728.637679
47.860063,60,3730.674505
42.668387,60,3733.397677
48.674508,60,3735.444619
43.800503,60,3738.142393
45.032717,60,3740.192284
35.688717,60,3741.992001
38.681361,60,3744.084473
40.062042,60,3747.08183
47.310817,60,3749.170349
43.850913,60,3751.8419
46.195459,60,3753.889855
41.781235,60,3756.606857
45.350047,60,3758.682737
49.324087,60,3759.870493
45.250196,60,3762.817135
46.263493,60,3765.029471
48.493225,60,3767.731887
46.3634,60,3769.785514
47.468647,60,3772.431478
46.925763,60,3774.46278
50.966402,60,3777.193899
47.570082,60,3778.367664
48.824342,60,3781.001449
47.024031,60,3783.029762
42.207576,60,3785.760381
46.55525,60,3787.86846
43.183981,60,3790.521673
48.964168,60,3792.567679
48.423186,60,3795.228211
47.359652,60,3796.461869
47.026888,60,3798.531204
44.226102,60,3801.179691
48.605429,60,3803.211409
45.738375,60,3805.896523
48.586703,60,3808.042239
46.871454,60,3810.70399
47.135529,60,3812.753902
45.904922,60,3814.536003
41.471409,60,3816.600946
50.968154,60,3819.311065
40.583333,60,3821.352766
44.037399,60,3824.016013
44.256922,60,3826.066244
47.391389,60,3828.850244
44.215444,60,3830.896183
43.376109,60,3832.067902
43.095806,60,3834.70614
34.289092,60,3836.735405
45.623075,60,3839.419913
43.831307,60,3841.448995
42.851769,60,3844.06951
48.798081,60,3846.080101
47.720812,60,3848.734479
38.794306,60,3849.960098
47.006928,60,3852.629203
47.117642,60,3854.683794
43.706643,60,3857.401646
39.420108,60,3859.446792
47.811451,60,3862.158243
47.569247,60,3864.210586
49.665781,60,3866.887387
48.185719,60,3868.080062
46.912026,60,3870.131927
50.381407,60,3872.868805
45.672765,60,3874.923838
42.927582,60,3877.621793
47.812197,60,3879.677071
47.551309,60,3882.375561
49.067992,60,3884.426077
41.559409,60,3886.224612
45.676004,60,3888.286748
41.934148,60,3890.95145
46.647302,60,3893.032586
47.447494,60,3895.660419
43.470232,60,3897.701709
44.01924,60,3900.331439
41.375601,60,3902.802673
43.727829,60,3904.417741
50.290566,60,3908.469517
44.325001,60,3910.945183
45.293415,60,3913.662195
45.778847,60,3915.713382
51.487784,60,3918.410116
44.887365,60,3920.461423
51.232121,60,3923.124684
52.464402,60,3924.386024
46.537557,60,3927.104756
46.317609,60,3929.172932
50.54166,60,3931.825011
46.177733,60,3933.878654
45.767988,60,3936.595875
48.088624,60,3938.66003
43.277382,60,3941.323101
47.613916,60,3942.494298
44.953083,60,3944.574043
51.636102,60,3947.277304
47.25571,60,3949.33127
53.016015,60,3951.960861
48.045491,60,3953.989712
44.60111,60,3956.738265
50.986862,60,3958.803073
46.218749,60,3960.591029
49.921756,60,3962.631681
46.316504,60,3965.28612
50.947017,60,3967.397827
52.261774,60,3970.056904
50.975118,60,3972.092958
50.671968,60,3974.747121
47.603338,60,3976.851377
52.828801,60,3978.050448
49.871394,60,3980.71361
49.499412,60,3982.775939
46.475586,60,3985.455306
47.999136,60,3987.570766
49.02381,60,3990.25578
