#{"t_start": 1639181709.734143, "env_id": null}
r,l,t
45.530531,60,557.842026
41.985267,60,562.485577
35.54041,60,566.565948
33.920917,60,570.791887
49.78326,60,572.806045
38.225103,60,577.124888
38.055556,60,582.708931
38.743682,60,586.308186
37.888004,60,591.32003
36.991924,60,595.296672
41.039891,60,600.377837
29.922218,60,604.712811
48.040032,60,608.501343
41.732964,60,612.415281
43.013549,60,617.407203
43.81351,60,621.576621
33.645734,60,626.990122
35.172225,60,631.283922
32.463605,60,636.43621
40.09595,60,640.589187
41.272428,60,642.965662
44.388288,60,648.108192
43.127834,60,652.143538
41.463516,60,657.494612
31.388823,60,661.638418
44.785844,60,666.768349
44.438034,60,670.653684
45.672133,60,675.521585
39.645535,60,677.446745
45.86145,60,681.976805
45.320344,60,685.800577
45.403948,60,690.978865
41.534422,60,694.991199
43.082789,60,700.051055
43.383416,60,703.648396
48.441418,60,708.438416
46.085751,60,710.561844
46.451814,60,714.974056
42.894347,60,720.502909
39.507619,60,723.945596
44.981582,60,728.995409
46.831881,60,733.000682
44.529394,60,738.722645
45.876227,60,742.520945
35.880918,60,746.090991
42.826157,60,750.444831
48.392636,60,755.849232
47.23062,60,759.898152
46.533711,60,765.199891
42.916005,60,769.419364
46.451003,60,774.854027
42.601751,60,778.511068
43.386052,60,781.004646
47.22753,60,786.227859
44.232105,60,790.247296
45.035137,60,796.069249
46.16026,60,799.648101
44.331961,60,804.994336
42.609704,60,808.855401
34.042248,60,814.008173
43.223565,60,816.272299
49.171831,60,821.397804
35.724466,60,825.415893
45.321249,60,830.047903
30.249077,60,834.103068
36.625468,60,839.088198
33.271905,60,843.159498
41.46268,60,847.954956
40.897291,60,849.976703
48.073628,60,853.829082
42.425097,60,859.815893
42.67827,60,863.219302
42.162478,60,868.808533
45.517593,60,872.786262
42.852261,60,877.324956
46.371004,60,881.776821
41.782003,60,885.462736
45.649762,60,889.885762
45.18344,60,895.232787
38.759283,60,899.303135
46.03855,60,904.021602
42.673607,60,908.121866
47.08772,60,913.201775
41.825879,60,916.864573
42.485778,60,919.275118
42.684442,60,924.863904
42.681514,60,928.546375
44.298719,60,934.33889
36.421687,60,938.592747
42.367565,60,943.943901
37.832132,60,947.806061
33.791076,60,953.42911
37.351918,60,956.078439
39.003274,60,961.320453
40.977248,60,965.836208
35.753777,60,970.964779
45.556623,60,975.135284
30.536067,60,980.810761
46.756915,60,984.948362
35.440772,60,990.806658
43.890611,60,993.165315
47.563337,60,997.601201
45.884531,60,1002.517031
42.061481,60,1006.316826
41.292558,60,1012.108626
50.629203,60,1016.240123
44.861471,60,1021.811795
46.462999,60,1025.732317
45.147094,60,1029.382276
38.102392,60,1033.7655
37.930524,60,1039.149056
38.044112,60,1043.768499
38.313301,60,1048.868218
45.443134,60,1053.196053
42.428622,60,1058.638209
41.799551,60,1063.063072
48.058511,60,1065.484839
44.725712,60,1070.747466
49.104592,60,1074.654999
42.873168,60,1079.816372
41.365785,60,1083.841813
46.586441,60,1089.207062
43.521744,60,1093.897506
38.01037,60,1099.501513
46.42832,60,1101.811396
44.436861,60,1107.254001
47.71115,60,1111.313494
46.285752,60,1117.058342
33.358237,60,1120.815527
43.900779,60,1126.308014
46.163334,60,1130.33278
45.329879,60,1135.473292
45.926098,60,1137.876632
48.681771,60,1141.991811
48.542895,60,1147.913401
47.233355,60,1152.195809
47.215918,60,1157.63057
51.268511,60,1161.793982
43.999831,60,1167.433837
39.58358,60,1171.804877
42.90531,60,1175.408342
44.855798,60,1179.413381
45.366235,60,1184.808386
44.709278,60,1188.572447
38.251717,60,1194.226794
41.460687,60,1197.914686
40.121065,60,1203.236537
46.942377,60,1207.352502
36.473377,60,1209.725126
44.668635,60,1215.469813
48.571051,60,1219.693814
46.927602,60,1225.98361
43.491242,60,1229.986963
44.00077,60,1235.503434
47.004463,60,1239.62352
46.459881,60,1245.243954
34.17262,60,1247.810026
44.386034,60,1253.404494
44.362002,60,1258.094634
36.902104,60,1263.381088
38.619392,60,1267.783648
45.463994,60,1273.218893
43.460449,60,1277.574022
39.598641,60,1282.839115
49.55515,60,1285.346532
40.629939,60,1289.803595
47.131748,60,1294.982752
40.410069,60,1299.449666
43.083064,60,1305.101932
43.725636,60,1309.342778
42.128519,60,1314.690907
44.972909,60,1318.470711
46.61135,60,1322.029963
44.338097,60,1325.749318
39.353889,60,1331.201967
46.465074,60,1334.647173
43.934644,60,1341.538899
44.475078,60,1345.593707
43.481175,60,1350.567125
42.551248,60,1354.746877
49.120429,60,1356.928968
40.274194,60,1361.78504
38.173971,60,1366.313496
50.35614,60,1371.353531
42.191569,60,1375.426172
39.63984,60,1380.32995
46.303466,60,1384.738689
48.935504,60,1389.050016
48.603992,60,1391.253008
46.019311,60,1397.216337
47.566737,60,1401.564152
43.989505,60,1407.153075
45.803791,60,1411.169749
31.416394,60,1417.038034
48.930459,60,1421.349934
50.104406,60,1426.700376
35.781126,60,1428.935609
42.567176,60,1432.776666
45.921676,60,1438.908977
42.514229,60,1443.177486
43.057797,60,1447.497629
46.176583,60,1451.813828
38.102458,60,1456.557296
41.026601,60,1460.738679
44.665328,60,1464.258484
43.512859,60,1467.859946
49.286417,60,1473.273372
43.668998,60,1476.72978
42.000516,60,1482.433102
43.441249,60,1486.670882
39.662591,60,1491.122389
41.195029,60,1495.59853
42.49054,60,1497.839335
39.821318,60,1502.934953
31.062639,60,1507.36436
39.388433,60,1512.686164
35.55841,60,1516.845702
42.847628,60,1522.405315
44.641742,60,1526.832148
42.753992,60,1531.726293
39.972201,60,1534.22455
43.709528,60,1539.760321
34.871721,60,1544.234513
41.719472,60,1549.830488
37.07945,60,1553.266683
42.09653,60,1558.760556
36.737011,60,1562.53141
39.521062,60,1567.225551
35.957415,60,1569.763783
36.875586,60,1573.644337
42.988138,60,1579.061094
43.238906,60,1582.408111
29.917156,60,1587.275369
40.585702,60,1591.807394
38.179973,60,1596.440541
46.322153,60,1600.532625
40.059371,60,1604.626114
47.976264,60,1608.794434
47.132412,60,1614.226581
39.314857,60,1617.952867
38.173164,60,1623.680727
39.041007,60,1627.446354
35.024599,60,1632.992565
47.78984,60,1636.705762
36.063312,60,1639.195552
38.267105,60,1644.454903
49.809344,60,1648.350048
50.417383,60,1653.650186
37.972485,60,1657.705622
47.058724,60,1663.378236
45.631086,60,1667.874845
49.760213,60,1672.31419
37.38027,60,1674.749249
34.537199,60,1680.480773
43.164253,60,1684.677509
46.057679,60,1690.065118
31.609862,60,1693.802103
33.837279,60,1699.574468
44.922042,60,1703.646677
51.471573,60,1709.395367
40.591449,60,1711.296706
37.553619,60,1715.112759
48.524325,60,1720.618647
50.697086,60,1724.808741
42.235618,60,1730.222407
43.958468,60,1734.036543
30.65743,60,1739.199625
48.853281,60,1743.720619
46.312011,60,1746.810452
33.356459,60,1750.517365
37.152351,60,1755.854517
30.913029,60,1760.172635
45.399184,60,1765.420083
42.49805,60,1769.694109
44.853161,60,1775.015961
46.435495,60,1779.051039
40.706465,60,1781.589747
40.995309,60,1787.045248
48.814718,60,1790.623626
50.146712,60,1796.459064
43.200101,60,1800.251155
45.359981,60,1805.186137
39.325815,60,1809.323536
47.062533,60,1814.328818
44.67031,60,1816.695529
43.9939,60,1821.130857
44.545536,60,1825.551426
48.059039,60,1831.18446
38.646827,60,1834.830221
41.829516,60,1839.879866
45.965337,60,1843.374641
38.507448,60,1848.003181
33.639983,60,1850.428654
44.398584,60,1853.743431
50.795648,60,1858.594488
48.077267,60,1862.315651
46.011615,60,1867.236379
48.955441,60,1871.276139
51.333758,60,1876.79614
40.546168,60,1880.677655
48.778263,60,1884.470116
36.43824,60,1888.331402
41.799383,60,1893.725955
30.281674,60,1897.622377
39.448582,60,1903.321829
46.454758,60,1907.034157
45.804908,60,1911.748435
45.973365,60,1916.141637
41.276649,60,1918.339808
38.86438,60,1923.651464
41.036026,60,1928.16268
48.523081,60,1933.298901
47.031188,60,1937.261163
46.19,60,1942.788917
41.643376,60,1946.6497
48.172713,60,1951.293862
48.632692,60,1953.128614
44.86299,60,1958.289767
48.284047,60,1962.075246
42.427833,60,1966.447671
44.027898,60,1970.819316
46.904318,60,1975.931632
41.106721,60,1979.966867
44.17424,60,1984.649983
42.762517,60,1986.681189
36.731846,60,1990.689487
44.249742,60,1995.642055
45.393877,60,2000.060383
45.908817,60,2005.798596
45.544139,60,2009.612656
36.276096,60,2015.135319
43.597501,60,2018.355796
38.680525,60,2021.933766
38.032798,60,2026.023317
42.710928,60,2030.451347
49.077897,60,2034.942457
46.009914,60,2040.182055
47.191243,60,2044.331532
42.801344,60,2049.868137
47.339507,60,2053.834455
49.533386,60,2056.093686
41.850401,60,2061.074137
51.894649,60,2064.676978
44.482388,60,2069.631017
43.314908,60,2073.144703
48.115847,60,2078.749996
49.625522,60,2082.698157
39.907119,60,2087.832976
44.633692,60,2090.09117
47.156526,60,2095.426641
40.887538,60,2099.920928
45.259766,60,2104.748695
48.110849,60,2108.616125
45.935246,60,2113.24975
44.919649,60,2117.060161
44.631673,60,2122.942878
47.905451,60,2125.4898
50.373428,60,2129.27486
40.076557,60,2135.271211
49.564313,60,2139.509361
42.927888,60,2144.693933
46.411823,60,2148.625172
44.019154,60,2153.695154
48.383815,60,2157.588504
38.298572,60,2160.538742
42.342885,60,2164.383647
39.530373,60,2169.179352
46.261919,60,2173.152386
44.793065,60,2177.880201
42.208045,60,2181.864426
44.653128,60,2187.287753
42.764632,60,2191.084095
42.962573,60,2193.062488
44.332822,60,2198.54539
47.518718,60,2202.254166
41.239274,60,2207.567169
44.380872,60,2211.645183
48.965674,60,2217.205085
42.708093,60,2221.469322
49.244823,60,2226.938022
44.602472,60,2229.259261
41.389,60,2234.031
52.029612,60,2238.131434
39.641732,60,2243.5838
41.329851,60,2247.69512
48.00299,60,2253.612225
44.048092,60,2257.832624
46.901373,60,2263.094165
47.361561,60,2265.313952
45.33773,60,2269.048086
46.650386,60,2274.6796
45.900102,60,2278.321098
48.86569,60,2284.07388
45.435584,60,2288.170471
42.509922,60,2293.493839
41.846495,60,2296.77799
47.014683,60,2300.224326
43.654917,60,2303.776071
41.404945,60,2308.752678
44.65715,60,2312.905274
38.34005,60,2317.790557
49.126874,60,2321.601969
48.465286,60,2326.766599
42.771007,60,2330.661791
46.711094,60,2332.695695
41.774757,60,2337.598321
46.945784,60,2341.709411
34.228361,60,2346.979077
43.999693,60,2350.833093
45.441437,60,2355.934471
42.04134,60,2360.03006
43.494106,60,2364.702976
44.697667,60,2366.72977
47.05068,60,2371.907386
43.737079,60,2375.506253
42.534895,60,2381.18657
46.011701,60,2385.235841
45.443449,60,2390.925811
37.191628,60,2394.837504
40.165163,60,2400.565083
43.455708,60,2402.944011
43.466286,60,2406.718337
47.029497,60,2411.760576
46.190177,60,2416.241892
41.967061,60,2421.766463
46.226028,60,2426.424495
48.754064,60,2431.921514
44.751948,60,2436.092051
44.140173,60,2439.650452
43.785497,60,2443.867648
45.261909,60,2449.434604
45.586124,60,2453.052814
36.695178,60,2458.861568
36.117078,60,2462.886506
42.13371,60,2467.980081
50.038959,60,2471.899931
47.922484,60,2474.356861
48.496084,60,2479.970515
46.065094,60,2483.736508
47.873859,60,2489.034766
50.652318,60,2493.107446
49.192486,60,2498.260917
39.63376,60,2502.261042
42.950311,60,2507.447461
40.970141,60,2509.900299
41.717107,60,2515.459141
39.306231,60,2519.673217
44.544241,60,2524.86067
43.516926,60,2529.220848
45.657792,60,2535.09447
39.855401,60,2539.02637
37.028549,60,2544.454833
47.652124,60,2547.08599
39.839919,60,2551.342862
43.714304,60,2557.033735
47.294077,60,2561.176842
41.502376,60,2567.166318
38.162011,60,2571.067351
43.349603,60,2576.767441
43.179713,60,2581.004884
38.586284,60,2584.302529
43.836172,60,2588.56096
40.201413,60,2593.892277
42.150222,60,2598.486612
45.637625,60,2603.462617
51.040832,60,2607.385568
41.979079,60,2612.973957
50.495746,60,2616.730954
45.089668,60,2618.830074
40.899646,60,2624.638956
40.864078,60,2628.145887
48.555182,60,2634.009482
44.100568,60,2638.215188
43.374068,60,2643.919649
47.796446,60,2647.934946
45.825454,60,2653.624285
44.1937,60,2655.973452
41.165695,60,2660.815286
48.607884,60,2665.059
45.93391,60,2670.335154
46.466761,60,2674.792722
46.311969,60,2679.757441
42.243909,60,2683.701242
45.07708,60,2689.428243
47.356913,60,2691.970633
43.019463,60,2696.463269
46.107124,60,2701.325979
42.391155,60,2704.782923
46.229608,60,2709.783568
50.565491,60,2713.875257
43.437952,60,2719.378679
40.406198,60,2723.56205
39.556886,60,2727.079268
45.7178,60,2731.165373
37.995802,60,2736.000786
45.070266,60,2740.254803
45.586912,60,2745.925479
45.075611,60,2749.770792
43.268114,60,2755.242582
43.402123,60,2759.298412
44.817303,60,2761.912334
45.344866,60,2767.443312
45.777678,60,2771.711885
41.369497,60,2777.496964
45.512019,60,2781.720167
42.746235,60,2786.876381
46.723751,60,2790.631654
45.671123,60,2796.081577
44.330581,60,2798.324015
39.450026,60,2803.171736
49.276573,60,2807.740227
48.207491,60,2812.608342
47.717559,60,2817.010768
40.105214,60,2822.279501
46.674905,60,2826.300835
48.499068,60,2831.590913
35.405739,60,2833.976427
43.066548,60,2838.31333
43.318782,60,2843.940844
40.491218,60,2848.162491
41.624402,60,2853.497674
44.779795,60,2857.931877
45.732181,60,2863.696815
50.233343,60,2867.453416
48.495818,60,2870.932778
44.04322,60,2874.947588
39.164203,60,2879.974114
47.42901,60,2883.492363
45.613042,60,2888.942933
48.004379,60,2893.297915
45.361244,60,2898.647854
48.218835,60,2903.096002
45.682327,60,2905.292652
47.048761,60,2910.838552
45.949754,60,2915.093065
51.028969,60,2920.700893
51.302724,60,2924.632329
48.185988,60,2930.191193
48.802197,60,2934.185442
48.033952,60,2939.335672
41.55235,60,2941.485472
40.681089,60,2947.340642
44.073676,60,2951.383531
48.281413,60,2957.180375
41.090043,60,2960.888162
43.255381,60,2965.871926
43.270099,60,2969.984438
49.005355,60,2975.55712
37.151774,60,2977.944239
51.608829,60,2981.635439
47.136761,60,2986.122485
42.935623,60,2990.403777
48.573839,60,2995.530415
40.60711,60,2999.688807
41.844353,60,3004.883479
29.321457,60,3009.222962
44.642686,60,3013.346939
36.851888,60,3017.587826
41.718179,60,3023.114204
47.836747,60,3027.627953
45.018955,60,3033.198156
42.803073,60,3037.267989
39.80625,60,3042.739435
47.276974,60,3046.650792
45.397846,60,3048.902097
45.958221,60,3054.767368
44.938583,60,3058.814249
43.938867,60,3064.597918
45.62351,60,3068.433966
39.349918,60,3074.384722
37.215075,60,3078.600714
41.798146,60,3083.525963
42.077122,60,3086.11468
49.973351,60,3091.647805
44.530109,60,3095.449394
42.004295,60,3100.846275
43.058966,60,3105.105931
44.633413,60,3111.052929
42.999329,60,3115.374055
38.677168,60,3120.979023
42.392703,60,3123.492323
46.808362,60,3127.51688
44.097923,60,3132.842506
47.89438,60,3137.082088
44.943747,60,3142.938346
44.108865,60,3147.055987
48.277069,60,3152.779575
45.618826,60,3156.929378
46.22635,60,3160.205741
47.283047,60,3165.068522
47.537831,60,3170.252412
48.320714,60,3174.695606
44.950958,60,3179.939178
48.732123,60,3184.422259
47.427474,60,3189.433689
50.844956,60,3193.770305
48.42354,60,3196.059202
46.308348,60,3201.283049
48.306946,60,3205.718578
47.191496,60,3211.274505
46.314091,60,3215.868788
43.404647,60,3220.899341
49.430272,60,3224.75697
48.935653,60,3230.492194
49.91317,60,3232.738716
48.807178,60,3238.937169
45.032968,60,3242.753249
47.437043,60,3248.472471
45.313452,60,3252.910498
51.525659,60,3258.020567
49.596639,60,3262.341314
47.645256,60,3267.674047
50.512053,60,3270.282105
44.86335,60,3274.20648
48.161897,60,3279.541272
46.457831,60,3283.628632
46.256108,60,3289.060199
45.610482,60,3293.74869
48.104716,60,3297.300359
49.838953,60,3301.018579
46.541306,60,3303.376948
48.13021,60,3305.895705
46.485035,60,3308.661651
42.43241,60,3310.691698
52.080172,60,3313.466163
44.527667,60,3315.542012
40.485228,60,3318.200307
48.580833,60,3320.280796
48.562209,60,3321.462229
48.132147,60,3324.196891
44.864537,60,3326.288563
47.703732,60,3328.960964
43.443413,60,3331.014323
42.126233,60,3333.754964
48.219838,60,3335.819505
42.624345,60,3338.587878
48.820236,60,3339.770261
42.270126,60,3342.424497
41.954296,60,3344.518129
45.04274,60,3347.185853
43.239109,60,3349.227595
42.045548,60,3351.877503
42.157841,60,3353.930068
49.234544,60,3356.579464
45.649825,60,3357.751599
51.481659,60,3359.773291
39.994698,60,3362.397138
48.55046,60,3364.439948
51.256893,60,3367.126265
41.564974,60,3369.269
46.231619,60,3371.915423
47.113471,60,3373.953559
42.931591,60,3375.794717
42.388224,60,3377.870728
42.54295,60,3380.532286
47.125258,60,3382.590813
49.308853,60,3385.320461
48.084718,60,3387.408684
43.690194,60,3390.078942
47.533799,60,3392.143491
37.392062,60,3393.340154
42.321565,60,3396.069632
46.16566,60,3398.150386
41.322925,60,3400.840128
37.897434,60,3402.9045
48.160055,60,3405.591317
51.61409,60,3407.738494
45.671353,60,3410.42228
49.421961,60,3411.601549
46.697944,60,3414.284141
42.246444,60,3416.367161
48.48202,60,3419.03087
37.613937,60,3421.061789
50.853766,60,3423.71291
44.684483,60,3425.725216
45.725185,60,3428.44132
47.494662,60,3429.617234
44.195846,60,3431.669
43.668449,60,3434.343707
48.952899,60,3436.413654
39.894015,60,3439.155263
40.603233,60,3441.203712
44.101234,60,3443.876009
49.010842,60,3445.939385
45.040885,60,3447.782357
49.888868,60,3449.875785
48.619978,60,3452.55576
48.78787,60,3454.665488
50.312094,60,3457.342896
50.773447,60,3459.450553
43.545183,60,3462.11307
50.400331,60,3464.164104
40.837348,60,3465.355739
43.23484,60,3468.053953
48.367863,60,3470.144768
47.04854,60,3472.77754
48.537501,60,3474.792832
45.847065,60,3477.445649
45.119551,60,3479.4566
45.68978,60,3482.114628
48.738949,60,3483.266075
49.579129,60,3485.880204
48.815036,60,3487.928117
47.211589,60,3490.600452
43.807518,60,3492.660933
42.441495,60,3495.332801
48.267079,60,3497.429127
46.997305,60,3500.127608
43.779866,60,3501.34768
37.401903,60,3503.423392
46.93592,60,3506.102412
44.88352,60,3508.180838
47.711326,60,3510.836701
38.975101,60,3512.953187
49.99368,60,3515.692855
45.301869,60,3517.767374
46.146767,60,3519.553973
48.92128,60,3521.596922
47.144483,60,3524.299788
46.605155,60,3526.363619
50.25832,60,3529.021101
46.254195,60,3531.05584
48.531759,60,3533.736793
35.712264,60,3535.805074
35.583043,60,3537.012515
44.07334,60,3539.696864
48.711202,60,3541.757256
50.946175,60,3544.461741
50.494916,60,3546.53458
49.089824,60,3549.206171
44.642586,60,3551.265859
46.262803,60,3553.965116
42.737549,60,3555.152383
42.312345,60,3557.858675
46.336712,60,3559.905772
46.002624,60,3562.568722
45.299475,60,3564.675657
49.270051,60,3567.37683
44.391726,60,3569.418326
43.551695,60,3572.063941
48.454096,60,3573.246149
47.82176,60,3575.336655
46.768137,60,3578.026966
46.739477,60,3580.076303
40.258335,60,3582.745816
47.683065,60,3584.788179
45.508681,60,3587.588228
47.37062,60,3589.840586
48.926376,60,3591.613373
48.780831,60,3593.623855
40.179069,60,3596.309033
50.878996,60,3598.395127
46.04498,60,3601.170235
47.259353,60,3603.453358
47.91754,60,3606.4568
47.003768,60,3608.789599
45.256949,60,3610.10139
45.705249,60,3613.048166
45.0374,60,3615.364292
42.66582,60,3618.43392
43.749193,60,3621.112935
43.786548,60,3624.14679
43.387798,60,3626.499972
34.404317,60,3629.535599
47.943164,60,3630.796074
47.342981,60,3633.658451
47.314886,60,3635.918435
40.635813,60,3638.695602
45.770937,60,3640.753852
48.134519,60,3643.435206
50.444922,60,3645.490055
47.407102,60,3648.206257
48.740605,60,3649.415782
44.887026,60,3651.450629
42.826082,60,3654.154245
49.21623,60,3656.26454
46.431293,60,3659.145356
44.056843,60,3661.296564
48.207171,60,3664.144466
46.835265,60,3666.341765
44.660682,60,3668.294054
42.441748,60,3670.525373
45.974923,60,3673.376769
49.075716,60,3675.574811
46.426422,60,3678.469183
47.89422,60,3680.675609
48.001029,60,3683.535734
41.439408,60,3685.731792
45.255531,60,3686.965064
44.867673,60,3689.652254
43.394733,60,3692.315166
46.439674,60,3694.929188
47.023626,60,3696.977574
49.379302,60,3699.615931
48.86902,60,3701.926382
48.825173,60,3704.596714
49.128023,60,3705.779462
43.214076,60,3708.487221
47.25716,60,3710.54813
47.540628,60,3713.238171
48.871856,60,3715.284793
49.308641,60,3717.937609
39.42224,60,3719.965343
41.038543,60,3722.660452
46.286042,60,3723.848908
48.22771,60,3725.902161
47.354972,60,3728.661947
46.483233,60,3730.698772
47.072354,60,3733.421836
50.949536,60,3735.468936
40.245149,60,3738.166645
49.057412,60,3740.216611
44.442256,60,3742.016281
49.157825,60,3744.108734
47.385783,60,3747.105941
48.001968,60,3749.194611
44.85424,60,3751.866251
48.60853,60,3753.913985
43.418004,60,3756.63112
43.752699,60,3758.706985
49.427617,60,3759.894744
48.0138,60,3762.841361
47.864912,60,3765.053784
46.187994,60,3767.756169
49.009574,60,3769.809699
48.326795,60,3772.455752
48.079308,60,3774.483222
46.560367,60,3777.218242
44.364248,60,3778.391932
48.464674,60,3781.025616
49.065975,60,3783.054049
45.587476,60,3785.783928
42.358706,60,3787.89277
43.433621,60,3790.545952
46.142197,60,3792.592017
46.971187,60,3795.252323
47.947551,60,3796.485343
47.651885,60,3798.555406
46.542285,60,3801.203976
44.647875,60,3803.235742
48.708249,60,3805.920824
52.10953,60,3808.066548
45.179401,60,3810.72816
44.889711,60,3812.778211
44.69125,60,3814.560325
50.025688,60,3816.625195
46.63709,60,3819.335382
50.442478,60,3821.376854
46.337233,60,3824.04031
41.402909,60,3826.090475
44.040252,60,3828.874471
44.760378,60,3830.920351
45.79335,60,3832.092251
46.38294,60,3834.730374
46.993057,60,3836.759711
42.280115,60,3839.444211
43.833167,60,3841.473283
40.957723,60,3844.09377
48.871145,60,3846.104392
43.05271,60,3848.758693
49.494733,60,3849.98444
49.819121,60,3852.653503
43.711994,60,3854.708078
45.512056,60,3857.425969
46.570085,60,3859.471069
49.87623,60,3862.182547
50.005081,60,3864.23476
42.553029,60,3866.911679
48.996117,60,3868.104351
38.369452,60,3870.156101
45.200566,60,3872.893003
47.000881,60,3874.948149
46.396369,60,3877.646019
41.684879,60,3879.701355
41.262456,60,3882.399899
44.97239,60,3884.450333
41.241081,60,3886.248858
50.481465,60,3888.311003
47.759465,60,3890.975736
46.925365,60,3893.056908
48.351386,60,3895.684706
48.12593,60,3897.725999
47.035342,60,3900.355737
39.63376,60,3902.826807
50.360115,60,3904.440966
47.11948,60,3908.492932
51.5993,60,3910.969467
50.164567,60,3913.686338
48.77732,60,3915.737664
47.997653,60,3918.43436
52.039039,60,3920.485599
50.103618,60,3923.148989
50.688647,60,3924.41023
48.401253,60,3927.128943
50.210084,60,3929.197184
51.749297,60,3931.849321
46.713335,60,3933.902959
51.792804,60,3936.620164
50.555393,60,3938.684351
46.423591,60,3941.347416
48.283199,60,3942.518599
49.80715,60,3944.598304
47.472235,60,3947.301582
48.776514,60,3949.355546
49.591547,60,3951.985189
45.131813,60,3954.013895
49.339286,60,3956.762562
46.460297,60,3958.827341
48.678071,60,3960.615272
46.206755,60,3962.655955
52.579983,60,3965.310426
48.705388,60,3967.422046
50.692408,60,3970.081082
47.887383,60,3972.117251
51.500194,60,3974.77138
51.328474,60,3976.875702
51.855592,60,3978.074758
47.191976,60,3980.737872
37.472386,60,3982.800212
47.855156,60,3985.479578
45.781379,60,3987.595062
47.68939,60,3990.280086
